DeltaSVMScore,PWMFlankingScore,Label
0.214042,-161632.3351,1
0.220596,-161634.6778,1
-1.051368,-169009.448,1
-0.293204,-168733.028,1
-3.736923,-171369.4484,1
-0.576973,-175302.0269,1
0.969569,-166191.6937,1
0.969569,-166191.6937,1
-1.527485,-180013.4299,1
1.675486,-163065.6152,1
-0.652451,-154941.0367,1
0.569792,-161417.2608,1
-1.448171,-166503.8441,1
0.3723,-183116.5346,1
-0.443129,-167333.6823,1
-1.474587,-173823.6703,1
1.124061,-163548.5091,1
-0.656273,-164207.5126,1
1.159822,-165418.6459,1
0.722231,-165212.4859,1
-0.584513,-171356.8969,1
-0.521042,-171300.5208,1
-3.742015,-163752.6877,1
1.816131,-161864.1967,1
-0.053426,-168678.6899,1
-0.453129,-173255.4877,1
6.708376,-173048.3728,1
6.708376,-173048.3728,1
0.268799,-173048.2153,1
0.166641,-154512.0093,1
-0.231275,-155287.908,1
1.510568,-163104.424,1
-4.20015,-162521.3488,1
-0.255939,-169258.3342,1
6.767467,-169444.1969,1
6.767467,-169444.1969,1
-0.836085,-164621.7797,1
11.480886,-172775.7457,1
0.542275,-173710.0074,1
2.832263,-175709.0302,1
2.832263,-175709.0302,1
2.720026,-175741.3648,1
2.720026,-175741.3648,1
-2.456946,-175723.6069,1
1.082533,-170429.7961,1
0.546181,-164213.8566,1
-0.779133,-157140.0219,1
0.778104,-166891.4774,1
-0.734154,-166706.3682,1
3.864191,-166908.2048,1
3.806691,-166333.968,1
-1.494138,-159908.2662,1
1.07132,-167350.4361,1
1.334368,-152335.1973,1
0.949635,-167215.7131,1
-1.778802,-167276.363,1
-6.424189,-161479.306,1
2.433085,-166253.4783,1
2.433085,-166253.4783,1
-5.836419,-168347.4677,1
-2.881191,-179082.2659,1
-2.976101,-176778.7259,1
-0.486889,-172751.8848,1
-7.948718,-173679.5356,1
-7.948718,-173679.5356,1
-3.813492,-183022.1329,1
-3.813492,-183022.1329,1
0.969914,-175437.6484,1
-0.221941,-171810.1169,1
1.848195,-164455.1371,1
-0.166289,-165421.4661,1
0.692877,-167438.756,1
0.646843,-182326.9332,1
-1.265779,-176992.5214,1
-1.265779,-176992.5214,1
-0.196186,-176845.106,1
-0.462711,-166684.1021,1
2.864996,-167838.4695,1
2.864996,-167838.4695,1
2.836825,-165869.8495,1
2.836825,-165869.8495,1
-5.144192,-175310.297,1
-5.144192,-175310.297,1
-0.631839,-162839.4173,1
1.54912,-162867.9656,1
1.019124,-168247.33,1
-0.744925,-155663.7178,1
-4.255791,-170410.2628,1
1.323458,-162872.287,1
-0.40495,-166641.5973,1
0.912795,-167018.2213,1
2.028264,-156684.5261,1
0.179971,-156328.9916,1
-1.927906,-155324.3875,1
-0.442986,-162625.9626,1
-1.557897,-170788.4279,1
-0.135511,-160026.3964,1
-1.514921,-170318.7487,1
1.085256,-169508.8484,1
3.63052,-175002.7259,1
-0.857891,-163257.0075,1
-9.227185,-166927.9888,1
-0.146815,-156969.6373,1
1.121017,-170440.8122,1
-7.102036,-169161.1919,1
-7.102036,-169161.1919,1
-7.102036,-169161.1919,1
0.262058,-165572.751,1
-0.658453,-161157.5407,1
-1.090487,-167772.8732,1
2.596202,-174944.3137,1
-0.938643,-169956.4306,1
-9.224025,-159783.5513,1
-9.224025,-159783.5513,1
0.980879,-172075.0408,1
-0.378346,-184242.791,1
-0.910556,-171106.0974,1
-1.364732,-161035.4044,1
1.845033,-176365.5008,1
-0.31735,-175260.501,1
-0.31735,-175260.501,1
-0.576413,-174897.8654,1
8.61322,-175136.2511,1
1.276785,-172498.486,1
1.276785,-172498.486,1
-3.758355,-181308.8463,1
0,-166849.2292,0
0,-169721.6052,0
-0.237895,-163059.1207,0
0,-166762.5247,0
-0.462213,-167313.6906,0
1.625276,-170764.7915,0
0.566097,-164970.0207,0
0,-163932.3668,1
0.034331,-168352.5806,0
0,-168030.4842,0
0,-162115.2039,1
2.672531,-165488.1692,0
1.546956,-163635.7698,1
-0.822826,-159868.5522,0
1.473106,-159399.3315,0
0,-165295.243,0
-0.315585,-156405.0298,0
-1.082481,-164657.467,0
0,-167453.5376,0
-0.930723,-166274.5224,0
-0.104285,-159633.278,0
-0.894836,-164735.3944,0
1.835233,-164619.4245,0
0,-173003.9389,1
0,-163255.2004,0
0.229223,-167002.5924,0
-0.665448,-166810.4637,0
-14.042084,-171145.556,1
-0.47739,-167131.9809,0
-0.988246,-187913.6663,0
-1.003788,-171781.576,1
0,-174419.6552,0
2.829338,-171082.1388,0
-0.31571,-172555.6681,0
0,-166824.4503,0
-0.70831,-177920.7726,0
0,-156028.8192,0
-1.45199,-159418.0957,0
-7.936608,-176095.2947,1
0,-154581.6008,0
-2.534418,-165090.044,0
-0.36476,-162719.3879,0
-4.144669,-163981.3654,1
0,-161763.5906,0
-3.122114,-160908.1869,0
0,-166560.9632,1
0.074851,-167187.5896,0
1.108592,-167967.3603,0
-8.894392,-160101.3229,1
-1.221908,-178094.9103,0
-1.094529,-158700.9474,0
-3.212214,-172061.2108,0
0.85896,-173048.0713,0
0.458668,-177451.2904,0
0,-171555.3273,0
-0.025741,-173451.8762,1
-0.805195,-171966.0265,0
-0.104269,-172716.2078,1
0.432756,-177371.6982,0
-8.864095,-180696.4088,0
-1.402014,-165382.7773,0
-0.471737,-167989.2013,0
0,-185758.6542,0
0,-168083.9005,0
1.335697,-169103.1376,0
0,-165870.9974,1
0,-165813.8577,0
1.201329,-167400.3983,0
0.510739,-187868.4223,0
0,-169558.5933,0
1.74568,-159753.511,0
1.424391,-165636.0714,0
-1.601989,-163651.3305,0
-1.255384,-173424.014,1
0.053848,-168603.2258,0
0.670191,-169013.3627,0
-1.311578,-162424.7047,0
-1.63111,-178939.9541,0
1.95201,-171490.2685,0
0.617101,-178190.3026,0
-0.796313,-163001.2452,0
1.059608,-182676.678,0
-5.959011,-172182.5006,1
-0.201263,-175824.2321,0
0.983642,-165944.758,0
4.85771,-176815.689,1
0.740182,-158224.2879,0
-1.5036,-175040.8231,0
18.686374,-180331.7256,0
-0.898786,-177712.4674,0
-0.525769,-179141.7165,0
-9.369706,-169053.3883,1
-0.922406,-164294.0546,1
-0.52481,-173147.812,0
-0.661204,-176621.3575,0
0.610461,-168518.9243,0
-0.011442,-177028.3194,1
1.05702,-160823.5318,0
0,-160747.4277,0
1.60636,-158120.0215,0
0.935019,-163949.5254,0
-0.091771,-159234.8338,0
0,-164948.6262,0
1.202138,-156558.125,0
0.370947,-173408.242,0
-1.112859,-158050.4864,0
3.719408,-173688.3059,0
-0.50243,-167032.2997,0
0.910776,-164688.4145,0
-0.062117,-171326.5853,0
-0.875008,-168170.1903,0
-3.268019,-178448.462,1
-0.067521,-180647.7678,0
-4.750339,-161544.2065,1
1.092395,-178983.1873,0
0,-165716.9736,0
0.448851,-175590.4307,0
-2.44807,-168960.0256,1
0,-183531.2177,0
-3.629654,-187418.6937,1
0,-188345.3678,0
-0.22697,-191253.0396,0
-3.322781,-177866.5361,0
0,-158082.6931,0
0.103252,-174423.0517,0
0.909247,-168833.3026,0
1.625276,-170764.7915,0
-0.387853,-163421.9279,0
0,-165599.9478,1
-0.377575,-156442.3622,0
0,-162582.1827,0
0,-166049.1391,0
-0.982398,-164964.9204,0
0,-169171.5841,0
-0.822826,-159868.5522,0
1.473106,-159399.3315,0
0.777001,-177979.4228,0
0,-165295.243,0
-1.082481,-164657.467,0
-0.930723,-166274.5224,0
0.046419,-163633.1914,1
-6.46327,-171746.7307,1
0.02861,-175863.8928,1
0.925728,-169536.65,0
0,-179315.7605,0
-2.183435,-174495.0543,0
-0.037651,-165287.8758,0
0.177586,-164698.332,0
1.545852,-168079.3867,0
0,-173003.9389,1
-9.636021,-164684.5761,0
0,-163968.7774,0
-0.394158,-172488.0973,0
-1.509297,-173513.03,0
2.901387,-160297.322,0
-0.924971,-179305.2496,0
-0.988246,-187913.6663,0
-1.002551,-172912.1886,0
-1.951095,-166890.3723,1
-1.07453,-177340.458,0
1.357075,-173341.0329,0
1.11513,-158168.8804,0
-1.45199,-159418.0957,0
0.026551,-161979.6003,1
-0.282036,-162796.565,0
-0.230539,-160695.381,0
-0.900846,-155918.5936,0
-4.692298,-162500.4948,1
0.616442,-163361.9816,0
-0.295344,-166420.9294,0
1.108592,-167967.3603,0
1.170336,-160326.0358,0
0.032033,-162194.6916,0
0,-161790.558,0
-3.212214,-172061.2108,0
0.639343,-173205.0256,0
0,-168014.7806,0
0.147922,-170473.1057,0
-1.197387,-172765.2579,0
1.078063,-177137.8459,0
0,-173655.5137,1
0,-165254.4675,0
-1.784107,-165961.6484,0
0,-164904.1924,1
0.913145,-168483.6196,0
0.578212,-164697.0952,0
1.301015,-163187.5201,0
1.335697,-169103.1376,0
0.460234,-178402.985,0
1.267497,-171050.766,0
0.71997,-169946.5187,0
-0.983235,-183767.1191,0
1.131405,-157699.9112,0
1.837919,-165496.8561,0
0,-156856.581,0
-0.425977,-169084.7796,0
-3.379203,-169759.833,0
-1.454897,-170364.8091,0
1.713695,-169585.1495,0
-0.575364,-162693.5291,0
-1.311578,-162424.7047,0
-4.790308,-171773.6631,1
-0.926848,-170080.7035,0
-0.201263,-175824.2321,0
0.909764,-178588.9908,0
-1.095946,-172322.8846,0
0,-172587.968,0
0,-176644.3024,0
-0.635611,-166401.4191,0
-9.369706,-169053.3883,1
-0.466526,-187475.6546,0
3.405163,-168279.7032,0
3.271244,-173514.7323,0
0,-186431.2809,1
2.769999,-164360.4554,0
1.914671,-175403.5624,0
0.610461,-168518.9243,0
-2.285525,-165654.05,0
0,-165116.5539,0
0.935019,-163949.5254,0
0.34783,-162052.8466,0
-0.204677,-169133.0241,0
-0.231765,-164914.3132,0
-1.330859,-164550.738,1
-0.19223,-162283.5577,0
0,-159636.4947,0
2.078829,-173750.2543,0
0.903831,-167741.9277,0
-0.073568,-168700.416,0
0.494947,-172996.7069,0
1.708175,-179999.058,0
0.198282,-174130.9296,0
-3.268019,-178448.462,0
-0.067521,-180647.7678,0
0.942577,-165010.2959,0
-0.653722,-173129.0104,0
-4.28389,-171495.9429,0
0.448851,-175590.4307,0
-2.44807,-168960.0256,1
-0.735492,-176902.2977,0
0,-183531.2177,0
-1.486613,-186526.3461,0
-4.71259,-182903.5125,1
0,-182046.4516,0
-3.322781,-177866.5361,0
-0.687046,-177894.0468,0
-1.825673,-181286.224,0
1.756883,-177533.1225,0
0,-178607.4114,0
0,-158082.6931,0
-1.289999,-170214.7389,0
-1.053921,-165454.3273,0
-0.103603,-159005.5681,0
1.625276,-170764.7915,0
-8.074806,-165540.9912,0
0.846497,-173605.7279,0
0,-165599.9478,0
0,-162582.1827,0
0.209414,-162816.4349,0
-1.008687,-163483.8166,1
0,-163792.3677,0
-0.982398,-164964.9204,0
0,-169171.5841,0
1.546956,-163635.7698,1
1.473106,-159399.3315,0
0,-165295.243,1
-1.674831,-162221.089,1
0.046419,-163633.1914,1
-6.46327,-171746.7307,1
0.690209,-161698.4152,0
0.925728,-169536.65,0
0,-179315.7605,0
0.796382,-176645.3909,0
0,-167000.8276,0
0,-173003.9389,1
0,-163255.2004,1
0.098242,-189428.7519,0
-0.394158,-172488.0973,0
2.901387,-160297.322,0
-0.932816,-179377.777,0
-0.188047,-165127.9838,0
-0.988246,-187913.6663,0
-1.003788,-171781.576,1
-0.70831,-177920.7726,0
0,-169134.4719,0
1.11513,-158168.8804,0
-1.45199,-159418.0957,0
-7.936608,-176095.2947,1
-2.534418,-165090.044,1
-0.230539,-160695.381,0
-0.36476,-162719.3879,0
-0.834146,-165933.5077,0
3.095385,-171893.6998,0
1.170336,-160326.0358,0
-1.221908,-178094.9103,0
0,-157211.2928,0
0,-166262.703,1
-3.212214,-172061.2108,0
0.146906,-177241.5928,0
0.85896,-173048.0713,0
0.458668,-177451.2904,0
0.639343,-173205.0256,0
1.114166,-173892.7183,1
0,-183055.4238,1
0.037626,-177375.3126,0
0.799423,-185901.3034,0
0,-165254.4675,0
-0.683518,-170119.9142,1
0,-165401.9172,0
0,-183727.368,0
-0.285148,-175970.9744,0
1.265222,-170099.4149,0
0,-168083.9005,0
-0.857718,-167904.807,0
0,-169153.6087,0
1.201329,-167400.3983,0
-0.720681,-187829.3676,1
-0.983235,-183767.1191,0
0,-171258.2485,0
0,-155671.6375,0
-2.970788,-179104.4374,1
0.670191,-169013.3627,0
1.713695,-169585.1495,0
-1.689087,-166953.3688,0
-2.284711,-170381.0954,0
-1.311578,-162424.7047,0
0.617101,-178190.3026,1
1.059608,-182676.678,0
-5.959011,-172182.5006,1
1.198829,-171782.0565,0
-0.201263,-175824.2321,0
0.909764,-178588.9908,1
0,-172587.968,0
0.740182,-158224.2879,0
-1.5036,-175040.8231,0
18.686374,-180331.7256,0
-0.898786,-177712.4674,0
-0.635611,-166401.4191,0
-9.369706,-169053.3883,1
3.271244,-173514.7323,0
1.108055,-159950.1015,0
-4.046735,-169183.0005,1
2.769999,-164360.4554,0
-0.661204,-176621.3575,0
1.734929,-176738.5779,0
-3.247166,-150623.7421,0
0.610461,-168518.9243,0
1.05702,-160823.5318,0
-2.285525,-165654.05,0
0,-165116.5539,0
-0.091771,-159234.8338,0
0.34783,-162052.8466,1
-0.204677,-169133.0241,0
-0.240251,-166485.1452,0
-1.656358,-182500.9809,0
0.750652,-169692.4332,0
2.078829,-173750.2543,0
0.502525,-181344.4933,0
-1.112859,-158050.4864,0
-0.194766,-171103.6875,0
-1.357279,-166597.8648,0
-0.50243,-167032.2997,0
-0.875008,-168170.1903,1
-3.268019,-178448.462,1
-0.067521,-180647.7678,0
-5.833148,-174933.8891,1
-0.997255,-166730.5916,0
0,-159832.9841,0
0,-173246.4563,0
0,-165716.9736,0
0.448851,-175590.4307,0
0,-182437.2891,0
-0.735492,-176902.2977,0
0,-183531.2177,1
-1.486613,-186526.3461,0
0,-188345.3678,0
-0.22697,-191253.0396,0
-3.322781,-177866.5361,0
1.756883,-177533.1225,0
0.479598,-173142.5287,0
-2.323683,-173103.9833,0
0.846497,-173605.7279,0
0,-156281.4489,0
0.529645,-160972.6905,0
-2.496147,-162906.579,1
-0.287833,-159371.0594,0
-0.614204,-175217.0301,0
-0.52379,-165923.9204,0
-3.840992,-170720.456,1
-0.662709,-164147.2548,0
0,-166049.1391,0
0.884391,-164858.9172,0
1.471727,-168745.3453,1
0,-162951.6075,0
0,-169171.5841,0
0,-159659.224,1
1.546956,-163635.7698,0
-0.822826,-159868.5522,0
0,-154650.5161,0
-1.304118,-164628.7037,1
-0.780433,-155166.8335,0
0.513082,-171537.5493,0
-7.624915,-163976.2534,1
0.430241,-160184.5857,0
-1.57046,-169972.7631,0
-0.620499,-168148.3827,0
0.602285,-170728.2194,1
0,-164147.2235,0
0.366279,-161659.7092,1
0.937354,-157102.1306,0
-2.033141,-190549.84,0
0.893673,-176600.0156,0
-1.003788,-171781.576,1
0,-174419.6552,0
0,-158605.8491,0
0,-166824.4503,0
-7.094265,-163593.9143,0
-0.70831,-177920.7726,0
-0.518371,-163670.4126,0
-1.026294,-167932.8795,0
-0.900846,-155918.5936,0
0.882596,-154053.8162,0
0,-159173.1489,0
-0.044769,-154517.6752,0
0.936263,-158670.6979,1
-0.063919,-157601.3268,0
0.074851,-167187.5896,0
-8.894392,-160101.3229,1
-0.035688,-164006.9358,0
-0.020452,-168383.851,0
1.753655,-173643.5301,0
0,-175603.1211,0
-1.717525,-167420.4263,0
-6.730042,-168029.6136,1
-5.436489,-169877.3893,1
0.252025,-168372.4097,0
0,-173405.192,0
1.46977,-185182.7384,0
-5.341371,-164353.9422,1
-1.230746,-177426.0144,0
-0.846264,-177703.3181,0
-1.894144,-182362.3222,0
0.059304,-167852.7335,0
-0.727404,-168680.8731,0
0,-162936.775,0
-1.494261,-159747.7671,1
0,-172255.089,1
-0.28872,-166123.323,0
-0.54618,-186212.6283,0
-0.046951,-183002.9701,0
1.131405,-157699.9112,0
1.22418,-157150.0491,0
-0.299465,-158644.5018,0
1.60204,-160836.5365,0
0,-154873.4962,0
1.504653,-159677.7173,1
0.670191,-169013.3627,1
0,-168636.2798,0
1.713695,-169585.1495,0
-1.689087,-166953.3688,0
1.151156,-172051.3546,1
0,-164793.1474,1
0.983642,-165944.758,0
0,-160618.4251,0
-0.131529,-169907.6152,0
0,-168153.9468,0
-9.369706,-169053.3883,1
3.405163,-168279.7032,0
0.654664,-168579.832,0
3.271244,-173514.7323,0
1.108055,-159950.1015,0
-0.886944,-175640.4665,0
1.427881,-159935.3505,0
1.207972,-163067.718,0
-2.285525,-165654.05,0
0.20596,-163125.3514,0
-2.164197,-166950.9252,1
-0.131362,-169195.8597,0
-0.095968,-160752.2902,1
0.423047,-158703.2859,0
-0.699683,-167562.4117,0
-0.01754,-166929.6727,0
-0.456201,-164263.6097,0
0,-167062.5633,0
0.910776,-164688.4145,0
0.39361,-166701.215,0
0,-170129.4028,0
0.442093,-160613.8617,0
0,-171408.2083,0
0.096659,-174288.3425,0
-0.230218,-170558.7333,0
-0.621948,-171044.6951,0
-4.28389,-171495.9429,0
-1.060326,-165553.4742,0
0,-167691.1915,0
3.359904,-174583.5333,0
0.8559,-184025.9338,1
0,-164988.7473,0
0,-172053.916,0
0.371888,-159236.742,0
-8.074806,-165540.9912,1
-3.066982,-174429.9636,1
0,-156281.4489,0
0.427988,-185399.8189,0
1.555692,-169200.5287,0
-0.287833,-159371.0594,0
0,-162115.2039,1
0,-169171.5841,0
-0.082556,-163421.4601,0
0,-159305.2058,0
1.656855,-160019.1998,0
-0.822826,-159868.5522,0
0.295949,-163430.7222,0
0,-164309.2217,1
-8.458269,-161266.2857,1
-1.029786,-168537.4266,1
-7.624915,-163976.2534,1
-1.57046,-169972.7631,0
-0.620499,-168148.3827,0
0,-173003.9389,1
0.864597,-168237.0412,0
0,-161697.1099,0
0.366279,-161659.7092,1
11.500547,-177155.8438,1
0.517366,-160601.494,1
0,-174705.2063,0
0,-166133.3936,0
0.972052,-172376.007,0
0.486338,-176463.751,1
-1.003788,-171781.576,0
0,-174419.6552,0
0,-158605.8491,1
-7.094265,-163593.9143,0
-0.70831,-177920.7726,0
-0.900846,-155918.5936,0
0,-160728.5813,0
-0.834146,-165933.5077,0
1.123764,-168616.0611,1
-0.044769,-154517.6752,0
0.074851,-167187.5896,0
-8.894392,-160101.3229,1
0.032033,-162194.6916,0
-0.020452,-168383.851,1
-1.509371,-167508.9293,0
-0.147167,-179519.8583,0
-6.730042,-168029.6136,1
0.768594,-170526.8596,1
0,-179422.9968,0
0.432756,-177371.6982,0
-0.907889,-169268.9843,0
1.46977,-185182.7384,0
0,-173490.5506,1
-8.366168,-162435.2088,1
-0.215793,-157923.8108,0
-1.103437,-164681.0496,1
1.111814,-169263.7526,0
-0.849822,-163825.8935,0
-0.846264,-177703.3181,0
0.420921,-169959.3821,0
0.432387,-164570.7048,0
-3.462326,-175323.5357,1
0.510739,-187868.4223,0
-0.110353,-181043.5321,0
-0.54618,-186212.6283,0
1.131405,-157699.9112,0
-1.601989,-163651.3305,1
1.22418,-157150.0491,0
-0.299465,-158644.5018,0
-3.527459,-162716.5698,0
0,-156856.581,0
0,-154873.4962,0
1.504653,-159677.7173,0
-0.885961,-158369.2928,0
0,-170320.099,0
1.713695,-169585.1495,1
0.736627,-169655.3592,0
-0.923892,-171943.8378,1
-2.917039,-170447.2733,0
-0.201263,-175824.2321,1
0,-156691.3631,1
-0.131529,-169907.6152,0
0,-168153.9468,1
-3.377392,-178700.6777,1
0,-184876.7064,0
0.1145,-176525.7233,0
3.405163,-168279.7032,0
-4.046735,-169183.0005,1
0,-171484.8588,0
0,-172736.9365,0
-0.886944,-175640.4665,0
0,-165693.4209,0
0,-173441.5205,0
0,-163470.5784,0
0,-154568.7765,0
0.659202,-163000.8488,0
-2.285525,-165654.05,0
0.20596,-163125.3514,0
2.782233,-183522.727,1
-0.231765,-164914.3132,0
1.546152,-163211.0016,0
-0.095968,-160752.2902,1
0.382307,-170379.6003,0
0.423047,-158703.2859,0
-0.456201,-164263.6097,0
-0.562816,-162262.1828,0
-2.729597,-169289.7887,1
1.871779,-175991.5076,0
0.910776,-164688.4145,0
0.39361,-166701.215,0
0,-160083.8416,0
0.442093,-160613.8617,0
1.032999,-173691.9799,0
-1.487008,-172854.7403,1
-0.067521,-180647.7678,0
0,-173572.6395,1
-0.504542,-161215.3147,0
-0.230218,-170558.7333,0
0,-173246.4563,0
-1.060326,-165553.4742,0
0,-167691.1915,1
0,-169698.5926,0
-1.486613,-186526.3461,0
-0.811887,-169995.8758,1
-0.237895,-163059.1207,0
0,-172053.916,0
0.607006,-167526.1626,0
-0.033917,-164435.4777,1
1.316723,-164224.4414,0
0.371888,-159236.742,0
0,-166060.6846,0
0.072466,-169928.9893,0
0.846497,-173605.7279,0
0.448171,-159609.6998,0
0.427988,-185399.8189,0
0.529645,-160972.6905,0
-0.861569,-172473.6579,1
-0.686802,-173085.9472,0
-3.840992,-170720.456,1
-0.662709,-164147.2548,1
0,-162115.2039,1
0,-169171.5841,0
0,-161177.0287,0
-8.458269,-161266.2857,1
-1.029786,-168537.4266,0
0,-182664.8137,0
-0.780433,-155166.8335,0
0,-175872.4094,0
0.690209,-161698.4152,0
0.27411,-173293.7507,1
0.430241,-160184.5857,0
-1.57046,-169972.7631,0
0,-179315.7605,0
1.835233,-164619.4245,0
-0.620499,-168148.3827,1
0,-173003.9389,1
-1.333445,-172110.986,0
-9.636021,-164684.5761,1
0.098242,-189428.7519,0
1.04642,-167616.3897,1
1.010328,-172402.2486,0
0,-174705.2063,0
-0.401215,-163878.2067,0
-1.003788,-171781.576,0
0,-173456.644,0
0,-174419.6552,0
0,-166824.4503,0
-0.70831,-177920.7726,0
0,-168083.2559,0
-1.026294,-167932.8795,0
5.666238,-152844.6486,1
-0.900846,-155918.5936,0
0,-160728.5813,0
-0.138889,-160874.5677,0
0,-161479.0696,1
0.059032,-163100.5173,0
0.032033,-162194.6916,0
0.639343,-173205.0256,0
0,-179535.8788,0
0,-178129.2875,0
-3.955883,-173655.706,1
0.768594,-170526.8596,0
0,-179422.9968,0
0.432756,-177371.6982,0
0.252025,-168372.4097,0
0.420823,-170216.0497,0
0,-165254.4675,0
-0.488507,-168032.527,0
-0.042993,-169351.6795,0
-0.215793,-157923.8108,0
0,-168553.954,0
-0.849822,-163825.8935,0
0.420921,-169959.3821,0
1.335697,-169103.1376,0
0,-164718.2192,0
-3.462326,-175323.5357,1
-0.110353,-181043.5321,0
1.131405,-157699.9112,0
1.74568,-159753.511,0
-1.601989,-163651.3305,0
0,-156856.581,0
1.60204,-160836.5365,0
0,-154873.4962,0
-0.885961,-158369.2928,0
0,-170320.099,0
1.713695,-169585.1495,1
0.736627,-169655.3592,0
1.151156,-172051.3546,0
-0.226968,-169365.5854,0
0,-160618.4251,0
1.730116,-172504.0132,0
0,-173150.7256,1
-0.325213,-161813.945,0
0.800852,-171173.4627,0
0,-184876.7064,0
0,-186387.2986,1
0.800329,-159905.7514,0
1.917649,-180631.7281,0
0,-159973.6858,1
0,-154568.7765,0
0.659202,-163000.8488,1
0.34292,-165047.4109,0
-2.164197,-166950.9252,1
0,-164948.6262,0
1.546152,-163211.0016,0
0.194404,-165984.6438,0
-0.699683,-167562.4117,0
0,-165798.8479,0
-0.562816,-162262.1828,0
-2.729597,-169289.7887,1
-0.444311,-165341.4744,0
-1.936875,-184945.3804,1
0,-160083.8416,0
-0.062117,-171326.5853,0
-0.870568,-165810.9368,0
0,-171408.2083,0
-0.067521,-180647.7678,0
-0.621948,-171044.6951,0
-1.060326,-165553.4742,0
0,-167691.1915,0
0,-183531.2177,0
-0.044459,-180408.9303,0
0,-187831.5595,1
-1.486613,-186526.3461,0
3.359904,-174583.5333,0
1.756883,-177533.1225,0
0,-158082.6931,0
-1.667221,-157874.4767,1
-1.382837,-178237.8993,1
0.696614,-185875.8318,1
-0.881824,-183299.1458,1
-1.591103,-177264.4907,1
2.302032,-187723.4756,1
1.113845,-188382.9515,1
0.277784,-188479.9751,1
-0.935996,-188358.0212,1
-0.935996,-188358.0212,1
1.370347,-188135.2864,1
-0.095261,-188052.9059,1
0.67059,-184963.3172,1
-0.141788,-184362.2237,1
0.362405,-184646.6319,1
0.362405,-184646.6319,1
-0.280158,-179011.4436,1
-0.280158,-179011.4436,1
-0.280158,-179011.4436,1
-0.93521,-178455.5889,1
-0.183594,-177496.5703,1
1.170924,-168491.6284,1
-0.987807,-164454.9329,1
-0.791738,-165148.1178,1
-0.047469,-174253.0961,1
-0.443903,-157932.8447,1
-1.506032,-163909.1564,1
-0.739675,-161330.9324,1
0.109369,-160465.5705,1
1.046478,-169992.4778,1
0.106033,-161992.9926,1
0.489001,-161992.9367,1
-6.912496,-161539.5852,1
0.494408,-164309.2602,1
-1.002006,-155250.0089,1
0.220577,-168023.7814,1
5.104882,-175879.0376,1
-0.521725,-163933.9579,1
-1.26392,-164347.5697,1
-0.05735,-168054.2678,1
-6.452826,-163690.5333,1
-6.182603,-165343.0113,1
-6.182603,-165343.0113,1
-0.364584,-174856.9244,1
-9.996655,-160464.1201,1
-12.532936,-166968.8044,1
-12.532936,-166968.8044,1
1.333111,-168194.4828,1
0.934167,-157529.6897,1
-0.114558,-169815.3923,1
0.663354,-168558.1168,1
2.816085,-171977.7107,1
2.96534,-172022.3582,1
0.453991,-165364.2957,1
3.821554,-179090.2973,1
-0.932612,-178432.0503,1
1.604092,-182981.4429,1
-0.806016,-170589.2921,1
-0.66905,-161426.2751,1
0.275322,-169274.1338,1
-0.431557,-161579.2517,1
-3.289168,-157034.4575,1
2.801256,-164348.7345,1
-3.624974,-165173.6989,1
-6.267791,-173103.8866,1
4.434308,-186932.9666,1
4.608796,-173781.6691,1
-0.507398,-173782.6732,1
-4.400119,-167584.5085,1
-4.400119,-167584.5085,1
1.84918,-163927.2983,1
-1.268855,-188384.9402,1
0.010798,-180731.8097,1
-1.493199,-186645.0158,1
0.115881,-174865.563,1
-0.703795,-182433.7148,1
-0.491695,-175524.6771,1
2.698167,-175011.8157,1
1.026916,-182285.87,1
0.248715,-181355.9772,1
1.46503,-194755.7416,1
-0.702309,-176921.4522,1
-0.647487,-176886.8495,1
0.458132,-179910.3445,1
3.056665,-183129.7275,1
1.238002,-178611.1253,1
-7.275646,-170799.2569,1
-2.322551,-183591.3202,1
1.185018,-177646.102,1
3.072413,-166293.704,1
-0.623803,-164090.2977,1
2.029382,-179028.5372,1
0.568839,-167840.5892,1
0.568839,-167840.5892,1
-0.53041,-172171.0328,1
-1.305977,-173210.0554,1
-4.539409,-168385.0682,1
1.157494,-158694.045,1
-7.250816,-162141.225,1
0.7934,-178510.2048,1
-0.677264,-168628.5886,1
0.700146,-168660.2232,1
2.04293,-167783.0659,1
2.04293,-167783.0659,1
-0.73745,-164266.2225,1
-7.474599,-162795.6071,1
-7.474599,-162795.6071,1
-3.397492,-155540.6775,1
-0.124364,-159832.8913,1
9.195527,-161598.5438,1
1.246838,-162157.6243,1
1.246838,-162157.6243,1
0.744678,-161003.1356,1
3.248366,-171698.9662,1
1.224409,-170870.0724,1
-11.96341,-164101.9866,1
0.571967,-174322.7978,1
1.778317,-173877.2625,1
7.839014,-166672.9264,1
7.839014,-166672.9264,1
7.839014,-166672.9264,1
-7.446309,-166651.0771,1
-0.916121,-170180.729,1
2.705381,-183785.6328,1
-9.317399,-178315.0779,1
-0.042952,-175499.6619,1
-1.341426,-162152.0947,1
-1.341426,-162152.0947,1
1.971365,-152509.6178,1
-1.563273,-172543.7496,1
0.488276,-163326.2874,1
3.332804,-163291.6407,1
1.238537,-172731.015,1
-1.339437,-169537.1061,1
0.711539,-173709.0506,1
-1.021169,-163204.887,1
-1.021169,-163204.887,1
0.812687,-163104.924,1
0.812687,-163104.924,1
