Chr_Pos_Ref/Alt,DeltaSVMScore,PWMFlankingScore,Label
5583,0.815300781542,-11.3433661882,0
5584,0.736693552801,-5.97600460333,0
5585,0.644439641737,-14.6801287575,1
5586,-0.912248270655,-17.2157163217,0
5587,-0.715659059405,-11.9918206726,1
5588,-0.725610163636,-1.08884710748,1
5589,0.913195002143,-3.81387396,1
5590,-0.400114651683,-6.58089220174,0
5591,-0.695697732231,-19.3624100463,1
5592,-0.0162469891992,-1.66460180129,1
5593,-0.922392265495,-9.60791749233,1
5594,0.923848432961,-11.6952213992,0
5595,0.0342374864858,-15.0941860184,1
5596,0.957275641915,-19.2450155821,0
5597,0.909897091381,-10.8831532917,0
5598,0.119003270804,-2.56770725254,1
5599,0.119414658529,-11.6414570156,0
5600,0.150162965026,-4.85263990761,1
5601,-0.109245564658,-4.30303946316,1
5602,-0.51734520316,-6.48910470346,0
5603,0.267118033882,-6.52332829671,0
5604,0.821759640644,-3.71789424903,0
5605,0.234071679487,-6.01696637463,0
5606,0.492874986515,-14.1588360521,0
5607,-0.691354193694,-3.68324139059,0
5608,0.657945896185,-12.4526929239,0
5609,-0.930063506036,-10.7532787808,1
5610,-0.200301275397,-15.7569063949,0
5611,-0.491961574289,-4.1308539885,1
5612,0.961732603117,-13.7534555473,1
5613,-0.199379273011,-1.6975497194,1
5614,0.236868420708,-8.15151748178,1
5615,0.379780882218,-13.881159254,1
5616,-0.911496271187,-2.9562378897,0
5617,-0.522195784123,-18.1654346788,0
5618,0.599390858976,-1.72867964733,1
5619,0.374586931522,-9.64951814498,0
5620,0.7610153571,-14.7856819826,1
5621,-0.840237268848,-10.0274266281,0
5622,-0.858067990497,-4.30276195342,1
5623,-0.602702280909,-12.4607578283,1
5624,-0.856224348297,-12.9915841093,0
5625,-0.337124434713,-10.813956321,1
5626,0.477156344256,-7.94547901697,1
5627,-0.408978726674,-9.51236989881,0
5628,0.129566669986,-14.5566696902,0
5629,0.868722725917,-9.35261420134,0
5630,0.778283765301,-9.60443937186,1
5631,-0.401529162438,-6.3559717575,0
5632,-0.57466452756,-15.0895065266,0
5633,0.620542271612,-19.4283990284,1
5634,0.292922624001,-14.9549281625,0
5635,0.529317160341,-12.0551293207,0
5636,0.798604207256,-8.93819603116,0
5637,0.961943335616,-7.11319070121,0
5638,0.0617980403976,-2.88753263822,1
5639,-0.541384379337,-16.7794358986,0
5640,0.892410066263,-2.28896056765,1
5641,-0.726566967401,-8.40419365992,1
5642,0.972764688113,-10.5182840805,1
5643,0.504078306603,-16.8813336974,0
5644,-0.139605677872,-10.6664384145,1
5645,-0.56464117767,-18.1915103155,0
5646,0.577525069825,-11.2227320219,1
5647,0.117464183323,-11.652375477,0
5648,0.0430179419225,-7.85031953001,1
5649,-0.0654809291566,-5.47677420363,1
5650,-0.99355459624,-4.82753048653,1
5651,-0.970941036071,-19.1747429935,1
5652,-0.829533772439,-13.0034872433,0
5653,-0.702894597685,-11.8462205438,1
5654,0.17802625541,-19.163259611,0
5655,0.263129980698,-3.70219216422,1
5656,-0.891372786169,-19.1526123707,1
5657,-0.106184556647,-11.3440584091,1
5658,-0.875400669968,-1.35213141439,0
5659,-0.40412667743,-15.893012673,0
5660,-0.151005055698,-18.5057202165,0
5661,0.674474498503,-5.52028346291,0
5662,-0.270766031257,-8.18223692429,1
5663,-0.369516487409,-5.16888925475,1
5664,-0.545227602773,-2.17763197727,0
5665,-0.858853426627,-19.6154169142,0
5666,0.808895522809,-16.7968444629,1
5667,0.409905386151,-16.0515715591,0
5668,-0.275699281653,-16.4194543415,1
5669,-0.370397332659,-18.8542273186,0
5670,0.533723154198,-9.33955463715,0
5671,0.368964001534,-8.60763731645,0
5672,-0.514673652605,-5.57524584378,0
5673,-0.960957384739,-9.37199799697,1
5674,0.0314202383507,-13.824247762,0
5675,-0.733290618977,-18.3968146957,1
5676,0.797469062736,-7.04932667314,1
5677,0.705847475706,-7.41263791377,1
5678,-0.608919757469,-15.6479713609,1
5679,-0.470230051518,-18.1466215382,1
5680,0.721226382017,-10.1938130944,0
5681,-0.910817289458,-16.6248057028,1
5682,0.0762643769196,-17.769255969,0
5683,-0.318691641296,-19.7659446606,0
5684,0.00690360637298,-11.531471463,0
5685,-0.777026375162,-10.1163500163,0
5686,-0.490523092075,-16.7122865848,1
5687,-0.776164261411,-7.06001451154,1
5688,-0.386336205425,-9.91755224894,1
5689,0.554376196228,-13.801418307,1
5690,0.244271476865,-16.642454429,0
5691,0.822569591407,-11.3682999154,1
5692,-0.269708950445,-12.4656504538,1
5693,-0.35889775389,-4.59858110567,0
5694,-0.608631778147,-16.6804175842,1
5695,-0.974376091621,-16.394162109,1
5696,-0.39104155346,-10.1603329486,1
5697,0.706954092165,-11.6512371032,0
5698,-0.768792858064,-12.2116588718,1
5699,-0.797630885177,-16.5979101337,0
5700,-0.0489313784849,-5.39804678533,0
5701,-0.57011117709,-17.5635478469,1
5702,0.102058379371,-9.3175948812,0
5703,-0.632873641499,-16.2855513484,0
5704,-0.133497922813,-6.87669400433,1
5705,0.172101176107,-11.3557664376,0
5706,-0.685049278578,-5.022810242,1
5707,0.480665839948,-3.77794243803,1
5708,0.828248533956,-6.29915117664,1
5709,-0.289500530839,-3.1923741279,0
5710,0.132065011263,-15.5499703467,0
5711,0.655435251308,-9.28830052767,1
5712,0.66049480441,-6.87948079466,0
5713,-0.478204740072,-11.4669782465,1
5714,0.866058521332,-12.4958708128,0
5715,0.272000755026,-4.74642400193,0
5716,0.474027118616,-13.3531301359,1
5717,0.907082070369,-6.13461813957,0
5718,0.114518074773,-1.99863000672,0
5719,-0.947187235776,-7.48490487461,1
5720,0.4423465073,-15.1226704615,0
5721,-0.147612479616,-7.52187630008,0
5722,-0.731295879479,-4.17258309556,1
5723,0.165532996419,-1.5302742287,1
5724,0.308782658491,-10.3938874516,1
5725,0.24689759769,-10.4131013588,0
5726,0.860436442965,-13.793710421,0
5727,0.385961525843,-10.7352104686,1
5728,0.0959527876101,-18.3628829336,0
5729,-0.490319153431,-11.0161983924,0
5730,0.718699208088,-1.5014254881,0
5731,0.952265651089,-8.03606706872,0
5732,0.949789772067,-18.1715261033,1
5733,0.797953995924,-3.8079602353,1
5734,-0.214524714779,-4.34111610066,1
5735,-0.619466641854,-14.4802539067,0
5736,0.185621435376,-5.03719413318,1
5737,-0.778271819196,-15.9970112827,0
5738,0.138753730667,-17.3166537384,1
5739,0.699552766488,-5.84350895306,0
5740,0.311563912186,-6.47978782763,0
5741,-0.769295293655,-8.36364548339,1
5742,-0.790109991637,-18.8819034164,0
5743,-0.0180500371974,-3.52983549869,0
5744,-0.924698813062,-2.54960005747,1
5745,0.951294414279,-9.94935371366,0
5746,0.221644966535,-16.2897570042,0
5747,0.989598339045,-2.28883600163,0
5748,-0.309914801379,-10.1837896667,1
5749,0.363438810323,-4.21101736397,1
5750,0.24978841494,-18.1047562825,0
5751,0.864307094365,-4.6488960411,0
5752,-0.754583783648,-9.86728401358,1
5753,-0.681427254534,-13.3771910417,1
5754,0.361257298884,-10.3303364919,0
5755,-0.62835776005,-14.3036931339,0
5756,-0.619021220226,-14.3373863428,0
5757,-0.0644359462752,-3.07864841462,1
5758,0.504230896923,-19.2141677614,0
5759,0.0790881069057,-2.35740255031,0
5760,0.756102512447,-17.7098160937,1
5761,-0.890014730595,-11.2972988416,0
5762,-0.586194814874,-3.60857977454,1
5763,-0.59982436561,-10.8169659269,1
5764,-0.91961980519,-16.2390956546,0
5765,-0.368904101533,-2.84437536378,0
5766,0.911180392613,-6.08452281938,0
5767,0.842637450013,-10.1233117263,0
5768,0.806553888688,-9.34384974312,1
5769,0.491555905495,-18.5674391883,0
5770,0.754004925957,-4.08894316676,1
5771,-0.96491012392,-9.14507610758,0
5772,-0.91090225316,-8.80402881929,1
5773,-0.924750489423,-5.52275903974,1
5774,0.95778467463,-8.74383821546,0
5775,0.352528315081,-17.1515054913,1
5776,0.479042270942,-17.0413254381,1
5777,0.514821659198,-16.3749099375,0
5778,0.0350080322936,-4.94021478854,1
5779,0.693184029822,-2.02109779477,0
5780,0.570990400315,-5.00765501325,0
5781,0.624280867022,-5.89637035362,0
5782,-0.99137332799,-16.1831181532,1
5783,0.767407775341,-10.3152741489,0
5784,0.328217990118,-3.60604387905,0
5785,0.0995643774137,-5.21258652291,1
5786,0.135769783383,-17.7441946619,1
5787,-0.879741369616,-16.5344141813,0
5788,0.0692709260066,-14.5087001154,1
5789,-0.790864153384,-11.4954578101,1
5790,-0.164553119675,-2.64900464536,0
5791,-0.112955781821,-9.05502982169,1
5792,0.680037444879,-11.234575678,1
5793,-0.04527959579,-1.15482893713,0
5794,-0.872293872061,-9.79835438114,0
5795,0.0774630645534,-6.52643913943,0
5796,0.804074895029,-13.0498052638,0
5797,0.759708084009,-8.61019049136,1
5798,-0.730924113886,-4.4619456928,1
5799,-0.0540077430947,-6.70762517967,0
5800,-0.29470716718,-17.8761654351,0
5801,-0.543453704833,-10.8150250469,0
5802,0.34079273305,-19.2497414333,1
5803,0.495987061391,-13.702564686,0
5804,-0.486225295643,-12.2498602072,0
5805,0.459564931408,-11.5187053006,1
5806,0.16391920165,-19.7276878418,0
5807,0.0325991164385,-2.00689175767,0
5808,-0.858605747344,-19.3131449397,0
5809,-0.0911605510155,-4.01189605665,1
5810,-0.324805570293,-13.9995245301,0
5811,-0.374225022639,-2.6700197181,0
5812,-0.0393804571913,-19.5097757801,0
5813,0.467846566068,-11.2933225852,0
5814,-0.92776732173,-19.8638387954,1
5815,-0.796173900996,-17.8582475477,1
5816,0.70439894516,-18.9380488778,0
5817,-0.44206488288,-5.34939250566,0
5818,0.902940840343,-5.44552446358,1
5819,0.317630426958,-2.91224519957,1
5820,-0.728459834532,-17.8192850385,0
5821,-0.0620795148502,-4.20775241853,0
5822,-0.268486368307,-15.6455234097,1
5823,-0.741477334549,-10.3472575003,1
5824,-0.544509196031,-1.51066692735,0
5825,0.0900873537833,-15.7914421203,0
5826,0.877071553197,-13.4226393543,1
5827,0.415505039589,-11.3395975291,1
5828,0.266406578204,-2.84059253428,0
5829,-0.642011101179,-5.38647562503,1
5830,-0.771812536247,-8.4962092769,0
5831,-0.140099585544,-10.5573671946,0
5832,0.18355612843,-4.70491583143,1
5833,0.216734893793,-6.68421698211,0
5834,-0.686484315254,-14.2335574376,1
5835,-0.334938954481,-16.5224971055,1
5836,-0.888093406731,-1.53146225849,0
5837,-0.308865072259,-12.3070561135,0
5838,0.570137734548,-13.6920159695,1
5839,0.717846934636,-13.9028385086,0
5840,0.776513871875,-11.2050969095,0
5841,0.519995727285,-6.50767075342,1
5842,0.628160647337,-17.1016690763,1
5843,0.56721345122,-9.80542042861,0
5844,-0.645738604467,-5.03822567582,1
5845,-0.43992117043,-9.72459554005,1
5846,0.161641243291,-9.92302138842,0
5847,-0.736353395745,-3.78807431308,1
5848,-0.0797513280963,-15.9300469437,0
5849,-0.586652990735,-16.3067238746,0
5850,0.868385643711,-3.16772351844,1
5851,0.690889269156,-12.1019858577,0
5852,-0.104072136642,-3.64848962235,1
5853,0.0104877566069,-11.3689027316,0
5854,0.604057022146,-13.4025419439,0
5855,0.632893901586,-4.29718114851,1
5856,0.461633641405,-4.69671861911,0
5857,-0.979748601085,-8.6832833716,0
5858,0.471380822497,-6.66058174039,0
5859,-0.140397991212,-17.7124319609,0
5860,0.126777276497,-3.71973500652,1
5861,-0.707011368053,-8.51204962266,0
5862,-0.600699220747,-18.399259568,0
5863,0.464588157093,-1.51100223674,1
5864,-0.105329079738,-8.31768586033,1
5865,0.573218828911,-9.55036830364,1
5866,-0.3600441243,-14.1671784414,0
5867,-0.178972385612,-7.85329404351,0
5868,-0.558507012897,-14.6270895787,1
5869,0.950240449598,-18.0737140276,0
5870,-0.615923757832,-19.4275509524,0
5871,0.897693399321,-7.05563147608,0
5872,0.723431096795,-15.7905670825,1
5873,0.14952160289,-13.5120516067,0
5874,-0.885749778122,-12.2845015484,0
5875,-0.0501394369237,-19.2824195713,1
5876,-0.967911967824,-12.4533928352,0
5877,-0.668588012167,-1.41498265912,0
5878,0.832843280644,-10.5686417452,1
5879,-0.737525424916,-5.39698610123,0
5880,-0.897234066908,-5.46870020652,0
5881,0.676154614624,-14.0383577011,0
5882,-0.549960246665,-19.7123973829,1
5883,0.145945002639,-8.16162292228,0
5884,0.350565751643,-15.2589768603,1
5885,-0.934414802098,-14.6529481848,1
5886,-0.839594214892,-11.3791914963,0
5887,-0.735850131903,-3.39455043086,1
5888,0.486757587644,-18.3044546831,1
5889,0.524264999442,-13.8432761767,0
5890,0.704324236103,-19.7003085856,0
5891,-0.108186048623,-5.55567511459,1
5892,-0.0934712960321,-2.64496301207,0
5893,0.235239715051,-16.6246957463,1
5894,0.854255473085,-19.5037278055,0
5895,-0.00686558797359,-12.0872307105,1
5896,0.547690707891,-9.44251572507,0
5897,0.0767960660228,-13.4830914036,0
5898,-0.158503373741,-6.21927493271,0
5899,0.642228161477,-11.4160401093,1
5900,-0.0860430752676,-16.3917384556,0
5901,-0.583563239508,-19.716600622,1
5902,0.737312233063,-14.5133336313,1
5903,0.0757347182258,-2.10846738297,1
5904,0.575238377809,-8.50687257199,1
5905,-0.0357414353369,-1.07153326088,1
5906,-0.270317589334,-9.26148662014,1
5907,0.592085854822,-18.1145778164,0
5908,-0.460493475099,-8.40396303028,1
5909,-0.302650557087,-19.3463596502,1
5910,-0.705971090023,-5.56576368,1
5911,-0.863728644077,-17.4698129105,0
5912,-0.781894685108,-4.50076407312,0
5913,0.0635251551909,-17.7295969095,0
5914,-0.901962938687,-4.69649349165,0
5915,-0.637041544788,-10.065029143,0
5916,0.111098082965,-3.96528122423,1
5917,-0.678531842403,-9.42638517669,1
5918,-0.56956371933,-7.44465882097,0
5919,-0.515956071011,-4.53467634464,1
5920,0.737308422026,-18.9887742564,0
5921,0.74936652893,-11.629878253,0
5922,-0.854678413457,-18.3293819377,0
5923,0.108789082577,-9.18107275547,0
5924,-0.443727151888,-16.0332436412,0
5925,0.637410395341,-12.5718203654,0
5926,-0.939696988424,-12.3873760015,1
5927,-0.436662099384,-13.3586068328,1
5928,0.879093931373,-8.27952233902,1
5929,0.15890592033,-17.8483504701,1
5930,0.166710351015,-16.0738408556,1
5931,-0.716331604163,-2.04096814068,0
5932,-0.587472690902,-18.7377090879,1
5933,-0.0701408656444,-8.97819761634,1
5934,0.276082669336,-9.00797355431,0
5935,-0.534712007624,-14.1383074049,0
5936,0.493137323413,-13.5066595811,1
5937,-0.146734221243,-2.26419021923,0
5938,0.164145043596,-12.709628743,0
5939,-0.878725330547,-3.54164172669,1
5940,0.635666841219,-4.50538813441,1
5941,0.346081890514,-19.58483668,1
5942,-0.972289832882,-6.85363179457,1
5943,0.215702941175,-8.79589123589,1
5944,0.489352386887,-10.9783514527,0
5945,0.0931161748157,-12.4853347433,0
5946,0.0429792378487,-18.7396038873,1
5947,0.477228097996,-17.8404011709,1
5948,0.317723773874,-4.90918807491,1
5949,-0.269546161748,-10.7109131277,1
5950,-0.650064387773,-12.796080035,1
5951,-0.975779501519,-9.01576585669,1
5952,0.0707653688165,-12.3195672954,0
5953,-0.98359231106,-18.7750458548,1
5954,0.609806439737,-13.3988717281,1
5955,-0.55920110844,-12.1312555818,0
5956,0.499706998032,-4.42603331211,0
5957,-0.400999286701,-19.7998594944,0
5958,0.314192963267,-4.91922393988,1
5959,-0.123492128563,-13.8241455033,1
5960,-0.231879951715,-18.2596572442,0
5961,0.168628878568,-19.5897350151,1
5962,0.0570757232448,-1.46643804269,0
5963,-0.810821707906,-10.6782934564,1
5964,0.906239484345,-2.61025066317,1
5965,0.0401111265501,-17.423557646,1
5966,0.214809932979,-17.225295509,0
5967,-0.619869394668,-14.4604302232,0
5968,-0.645740332631,-10.7182183936,1
5969,0.812043253364,-17.2171509512,1
5970,-0.258817511427,-2.91383670896,1
5971,-0.165792067522,-1.16431465204,1
5972,0.660706136535,-19.5411973252,0
5973,-0.376485362894,-3.93431219003,0
5974,0.94919709561,-8.73316573347,1
5975,-0.536229856401,-3.23295787135,0
5976,-0.360788218579,-9.81012962217,1
5977,-0.650968373845,-19.466327613,0
5978,0.574465785253,-14.6987678405,1
5979,0.490533031405,-2.55622508817,1
5980,0.659298570976,-17.3151605761,0
5981,-0.850590640084,-6.49328718654,0
5982,-0.134870448861,-13.673535808,1
5983,0.363029415229,-19.9190743389,1
5984,-0.798693514935,-13.408525176,1
5985,-0.849313243549,-19.4122663437,1
5986,-0.550582773427,-7.11401405833,1
5987,0.578936852535,-13.4325517669,0
5988,0.663941819023,-19.3793168145,1
5989,0.780030234239,-11.0625186838,1
5990,-0.951312975706,-10.9702308818,1
5991,-0.892162123857,-11.6277494349,1
5992,0.545552908392,-1.14397562931,1
5993,0.611948895157,-14.4805439246,1
5994,0.352815171607,-19.5866951187,0
5995,-0.551950824416,-5.33583933786,1
5996,0.406714420094,-1.96444097472,0
5997,-0.521481106881,-15.1867270496,0
5998,-0.157960723453,-14.9565966491,0
5999,0.978380299242,-6.83736144042,1
6000,-0.772752598885,-14.6789932087,1
6001,0.446859217304,-18.5671798921,0
6002,-0.457506544457,-12.8427270047,1
6003,-0.635494639296,-2.94387610016,1
6004,0.229623230968,-17.1958917056,0
6005,-0.0314147640314,-17.1203961254,0
6006,0.0690308884353,-17.3161766708,1
6007,0.483070424769,-7.95352462634,0
6008,0.0374813035494,-12.4348919447,0
6009,-0.127808115478,-4.74451330934,0
6010,0.209232266456,-11.6386865286,0
6011,-0.0700154339547,-14.0010740257,1
6012,0.219470309952,-8.23425000154,0
6013,-0.16770703268,-7.392959609,1
6014,0.437318595033,-14.2237296209,1
6015,-0.512887859078,-7.90090453639,0
6016,0.599552692731,-11.1123665737,1
6017,0.695546518068,-11.4661346544,1
6018,-0.455935007607,-6.68162184837,1
6019,-0.839656525432,-1.73700889616,1
6020,0.71391614107,-4.45639973095,1
6021,-0.249352580386,-14.9635719218,1
6022,0.0309113212345,-3.2717558584,0
6023,0.903768450114,-3.63541704099,0
6024,0.737086752201,-1.58078642034,1
6025,-0.10661503601,-7.10370195802,0
6026,0.426727577622,-2.96564567889,0
6027,-0.848375088614,-2.06651813883,0
6028,-0.325603188879,-1.98504809604,1
6029,0.446790908051,-9.98500158003,1
6030,-0.281847945332,-13.1313539809,1
6031,-0.812295827012,-9.99349935855,0
6032,-0.402489343645,-18.1566568152,1
6033,-0.999973876743,-9.14048790415,0
6034,0.835879976787,-8.76683761297,0
6035,-0.378205908191,-14.6683171127,0
6036,0.0722587886893,-8.46577265912,1
6037,-0.0749701975916,-16.1081957776,0
6038,-0.254114863206,-4.28831751395,0
6039,0.469756527975,-5.79973538498,0
6040,-0.560141086407,-6.46199383892,0
6041,0.699008060124,-3.14118231212,1
6042,0.535306525316,-14.8436835108,1
6043,0.00626818638946,-14.9372472052,1
6044,0.535614449718,-6.90265460966,1
6045,-0.316187235736,-9.18509739484,1
6046,-0.335032780012,-1.68345143936,1
6047,0.970827902154,-13.8837202949,0
6048,-0.605934996062,-1.3296534616,1
6049,-0.650890864196,-11.8188067974,0
6050,-0.395343443526,-13.6360259692,0
6051,-0.51312404901,-9.70843919234,0
6052,0.283189932647,-1.77792452612,0
6053,0.510493265545,-4.97982374494,0
6054,0.167037302201,-3.52664663891,1
6055,0.134527824191,-13.6560558691,1
6056,0.768403316823,-19.2684692279,0
6057,0.905371576158,-2.50614183055,0
6058,-0.80395951458,-3.37394245862,1
6059,-0.459604703949,-18.0537760493,1
6060,0.946332467595,-5.770879243,0
6061,-0.451337476416,-9.76805434935,0
6062,0.299213664233,-2.62735188867,0
6063,0.134067946934,-8.58287288184,0
6064,-0.887812686488,-18.715753035,1
6065,0.734484747726,-9.71708695225,0
6066,-0.815260071665,-10.9148757908,0
6067,-0.811649969892,-18.5977242044,1
6068,-0.888566918906,-18.8840623911,1
6069,0.488839504593,-10.5272063059,1
6070,-0.00932114254179,-1.03151441927,1
6071,0.145015044059,-3.14862872341,1
6072,-0.599278923102,-18.7535772775,1
6073,-0.27820990339,-12.8606815931,1
6074,0.900293187585,-5.62728566241,0
6075,-0.135146249094,-5.58937693394,0
6076,-0.456094080741,-18.5345168884,0
6077,0.38479921616,-2.34631806546,0
6078,0.9122395014,-11.0496523976,0
6079,0.0495956579566,-2.52002390392,0
6080,0.897969242095,-6.6613508912,1
6081,0.927894636266,-12.8327390521,0
6082,-0.774143869,-3.87271685769,0
6083,0.424938275636,-17.6160866907,0
6084,0.468062996546,-12.1908235543,1
6085,0.254022250574,-7.27720978526,1
6086,-0.799383486964,-13.6645973372,0
6087,-0.147020721547,-11.1664671544,0
6088,-0.565657828353,-19.7270411245,1
6089,-0.591763054962,-1.22298291117,0
6090,-0.451928388966,-18.0051168386,1
6091,-0.293322716392,-9.96831691269,0
6092,0.64777242542,-15.4036661498,1
6093,-0.446622758764,-14.7319501772,0
6094,0.939135143803,-4.82228574502,0
6095,-0.392446550639,-2.17245431796,1
6096,-0.338515948837,-5.46162282216,0
6097,0.881556474268,-19.673279457,1
6098,0.604015451705,-7.25060087981,0
6099,-0.482066830357,-2.38873557915,1
6100,-0.632297699481,-10.7737003588,0
6101,-0.526372599831,-10.9898773307,0
6102,0.785576910655,-3.71522691284,1
6103,-0.492250192274,-9.50571683904,1
6104,-0.423796721709,-1.34244250416,1
6105,-0.8073183422,-18.2596228492,0
6106,-0.63905746243,-9.78780016817,0
6107,-0.734125183294,-10.0486446407,1
6108,-0.169452859117,-2.22857409685,1
6109,-0.517277666264,-17.1876207636,1
6110,-0.459001641711,-7.37940113323,1
6111,-0.293418771921,-5.01408378779,1
6112,0.748076658741,-16.4053113504,1
6113,-0.0544049148942,-10.6928029229,1
6114,-0.0483797990092,-4.84445991147,0
6115,0.507282718968,-11.0489932417,0
6116,0.815944598866,-3.74161729046,0
6117,0.579888317261,-19.9726889769,1
6118,-0.738716948532,-18.6910116151,0
6119,0.00883313045766,-10.4799462621,0
6120,-0.393488685104,-11.6228256354,1
6121,-0.24644451788,-14.378088073,1
6122,0.83937816504,-3.54043768905,0
6123,-0.0302765683687,-16.9676135926,0
6124,0.911888350188,-3.39768444618,1
6125,-0.962547196066,-19.8772029132,0
6126,0.721634877813,-8.21938415737,1
6127,-0.934394078678,-12.7564206027,1
6128,0.768830850599,-18.5765297351,0
6129,-0.565388587676,-15.4711097249,1
6130,-0.973507953692,-18.5776271,0
6131,-0.338991129628,-16.0272574634,0
6132,0.843859178296,-5.62016844907,0
6133,-0.708306965972,-6.34990368243,0
6134,-0.0444571444409,-3.25260859312,1
6135,0.613228206567,-2.26013679283,1
6136,-0.98812030829,-6.34232548738,1
6137,-0.482316316199,-8.46719379826,1
6138,0.515468572856,-3.35837501826,0
6139,-0.370170027364,-3.52368905508,1
6140,0.631201830715,-18.2787363556,1
6141,-0.0269312356278,-9.07765694729,1
6142,0.850022916139,-9.20820817306,0
6143,-0.526553141729,-1.36801865431,1
6144,-0.728775421591,-11.2950653463,1
6145,-0.761852229997,-3.50901501571,0
6146,-0.710414071577,-9.57693680171,0
6147,0.433771457902,-12.9677142889,0
6148,-0.894644308451,-1.5886541483,0
6149,-0.715210223744,-10.590159462,0
6150,-0.763336229227,-8.46780767197,1
6151,-0.538405581715,-5.07796816849,0
6152,-0.943229280007,-8.20335986904,1
6153,-0.264478979146,-6.55859855745,1
6154,0.194219089117,-17.0785736451,0
6155,0.218049769663,-7.32886520882,0
6156,-0.303507428155,-13.7534170052,1
6157,-0.0827891065306,-18.5230076423,1
6158,-0.147740695415,-3.72063096504,0
6159,0.466969760168,-17.0408651814,1
6160,0.952346704174,-15.9996704548,0
6161,0.71630290331,-3.28142879883,1
6162,-0.326533033272,-16.0828165718,1
6163,0.848826421316,-17.6201024372,0
6164,0.763687252662,-13.0866089653,0
6165,0.97242066208,-17.6966968976,1
6166,-0.706449435484,-5.25551066049,1
6167,0.454647979877,-10.9520090656,1
6168,-0.709128575829,-1.54750435637,0
6169,0.0821177485449,-13.3664578721,1
6170,0.268421889917,-7.53214648554,1
6171,-0.455022923263,-9.75001040795,0
6172,-0.347046492493,-9.90711879995,0
6173,0.781851242374,-4.68174924499,0
6174,-0.900557790988,-14.1325015998,0
6175,0.90591364886,-14.286875366,0
6176,-0.744080146638,-14.6948260617,0
6177,0.0809591022212,-14.8178096191,0
6178,-0.0779976194207,-7.55852701397,1
6179,0.70948401191,-8.88810569238,0
6180,0.0834711293515,-10.3616852803,1
6181,-0.891451760222,-9.67790391063,1
6182,-0.295350903796,-1.6197429897,0
6183,-0.0108534326169,-17.6789126162,0
6184,0.534475514652,-6.51314976252,1
6185,-0.805792687852,-2.5948403313,0
6186,-0.610370081271,-9.00861996077,0
6187,0.972598177368,-9.58070601574,0
6188,-0.252612122104,-1.07004614634,0
6189,0.609368074453,-4.36937565265,1
6190,-0.805671953035,-6.17291104904,1
6191,0.0151291047133,-14.3955073714,0
6192,0.359673660346,-10.8282680844,0
6193,-0.222055342526,-4.07467066871,0
6194,0.7752448667,-6.47287062068,0
6195,-0.280343275724,-4.16141083345,1
6196,-0.346917681434,-14.6391258396,1
6197,-0.137694836025,-18.753761838,0
6198,-0.461565953305,-18.7905414344,0
6199,0.681185502814,-8.9826520307,0
6200,-0.207233046275,-3.77050765833,0
6201,0.365865402645,-1.73331928133,1
6202,0.240776244402,-10.0574613975,1
6203,0.415659683436,-7.9090320867,0
6204,-0.711299870502,-13.1546347071,0
6205,0.502874231109,-5.8391542264,0
6206,-0.906374289763,-10.0077323381,0
6207,-0.719046797809,-1.86771694064,0
6208,-0.751469509714,-16.7203993667,0
6209,-0.395843620429,-6.08194266147,0
6210,-0.735395127096,-16.9947857411,1
6211,0.367048500502,-14.3370347407,0
6212,0.961820623664,-17.2082125717,0
6213,0.666025298897,-16.7250224845,0
6214,-0.841707085465,-5.06053568234,0
6215,0.227844205931,-10.7117506136,0
6216,0.451093525492,-4.50850787041,0
6217,0.787232981095,-5.06035289943,1
6218,0.125523572226,-5.68097545401,0
6219,-0.974761504316,-1.10334003875,0
6220,0.163365669037,-3.08800715674,0
6221,-0.73166124877,-11.6737850255,0
6222,-0.79186384775,-13.8046097216,0
6223,0.278721585129,-4.84876809535,1
6224,-0.159115359493,-1.92732520805,0
6225,0.539361590041,-19.3391800244,1
6226,0.369923399302,-18.205489405,1
6227,-0.853193636934,-10.9411549741,0
6228,0.665443664098,-4.07413408749,0
6229,0.323342071899,-19.1713221161,1
6230,-0.908545503138,-9.89216142016,1
6231,0.967518378975,-16.4963814178,1
6232,0.854675526766,-8.10877043853,1
6233,0.523340753748,-17.2114691547,0
6234,0.485656127613,-15.5752761484,1
6235,-0.628218218484,-11.4806742205,1
6236,0.969727580249,-9.77785384032,0
6237,0.435029130276,-10.3905693531,1
6238,0.745854660417,-12.7947492433,0
6239,0.0397972507848,-18.3005705556,1
6240,-0.401327270249,-10.8736136909,0
6241,-0.838045239085,-12.9999222818,1
6242,-0.837870382517,-4.35796725959,1
6243,0.552507926988,-16.9781463318,0
6244,0.0712810106676,-9.48286231923,0
6245,0.146920087785,-15.1903739659,0
6246,0.475953819464,-14.825637393,0
6247,-0.440550192958,-17.9421857582,1
6248,-0.664332317646,-7.73450219052,0
6249,-0.474476323344,-2.40468115032,0
6250,-0.796522016197,-3.1264151266,0
6251,-0.262139172572,-19.9892826989,1
6252,-0.605205044697,-6.07403461365,1
6253,-0.167481379821,-4.89814490895,1
6254,0.974940445213,-4.64892238635,1
6255,-0.525943907246,-9.91338675315,1
6256,0.898663006988,-4.90351234564,1
6257,0.551290535653,-7.90775526948,0
6258,-0.388781452726,-18.9130762831,1
6259,-0.082387543863,-17.0732004966,0
6260,0.493701899212,-19.4499438409,1
6261,-0.845873939697,-9.48832285199,0
