DeltaSVMScore,Label
0.000000,0
0.000000,0
0.139633,1
-2.319344,0
1.611462,0
0.000000,0
0.000000,1
1.266494,0
0.426816,0
0.000000,0
-2.292577,0
1.398400,0
0.000000,0
0.000000,0
-1.531874,0
0.000000,1
0.404351,0
-4.051677,1
0.000000,0
-0.945320,1
0.000000,0
0.041097,1
-1.542483,0
-0.397008,0
-0.974999,0
-0.214243,0
-0.499780,0
0.000000,0
2.673728,0
0.542223,0
-0.618739,0
-0.802672,1
0.000000,0
0.962346,0
0.000000,1
-1.725602,1
0.779019,0
0.165173,0
-0.558634,1
1.890351,0
-8.188045,1
0.529838,0
1.819883,0
0.165707,0
0.000000,0
0.000000,0
0.000000,0
0.073811,0
0.000000,0
0.109360,0
-0.430374,0
0.000000,0
-0.241651,0
-3.118532,1
0.067931,0
1.048529,1
0.089175,0
-2.263417,1
0.586509,0
0.248758,0
-12.150280,0
1.402951,0
-0.750565,0
1.199735,0
-0.780289,0
0.000000,0
-2.218814,0
1.651453,0
0.336303,0
0.243255,0
0.000000,0
0.474174,0
0.000000,0
1.005175,0
0.106337,0
0.394144,0
-0.981868,0
0.000000,0
1.569897,0
1.096481,0
0.000000,0
0.000000,0
-6.660388,1
-0.777962,0
-0.690480,1
0.455018,0
0.000000,1
0.000000,0
-0.762119,1
-2.229140,1
0.574726,0
-2.210407,1
-0.918709,0
0.745842,0
0.659087,0
0.882232,0
0.000000,0
-0.305246,0
0.186060,1
-2.157680,0
-1.387930,0
-8.496397,0
0.000000,1
2.645673,0
-1.402621,0
0.000000,0
0.360687,0
0.036262,1
-1.136118,0
0.000000,0
-0.088541,0
3.520453,1
-8.781362,0
0.000000,0
1.882246,0
0.121520,0
-9.857487,0
-0.929259,0
-0.150897,0
-1.543116,0
0.000000,1
0.000000,0
-0.394894,0
0.000000,1
0.943675,0
1.266494,0
0.426816,0
0.000000,0
0.389506,1
0.000000,1
-1.304078,0
0.000000,0
0.000000,0
-1.531874,0
-2.336304,0
0.227860,0
0.000000,0
0.000000,1
-4.051677,1
1.590385,1
-0.945320,1
-1.542483,0
0.324323,0
0.084803,0
0.000000,1
-0.579395,0
1.089313,1
0.000000,1
-0.499780,0
0.000000,0
1.551334,0
0.958485,1
2.673728,0
0.000000,0
0.000000,0
0.000000,0
-1.725602,1
0.779019,1
-0.558634,0
6.336760,0
0.138052,0
-0.430374,0
0.000000,0
-2.552187,1
0.000000,0
-1.583348,0
1.699846,0
0.000000,0
-3.118532,1
0.067931,0
0.021706,1
-0.547074,1
-1.653489,1
-1.653489,1
-0.361720,1
0.764622,1
1.380222,1
0.044877,1
1.015295,1
0.361581,1
-0.848944,1
-4.952724,1
-4.952724,1
-0.967604,1
0.214042,1
0.220596,1
-1.051368,1
-0.293204,1
-3.736923,1
-0.576973,1
0.969569,1
0.969569,1
-1.527485,1
1.675486,1
-0.652451,1
0.569792,1
-1.448171,1
0.372300,1
-0.443129,1
-1.474587,1
1.124061,1
-0.656273,1
1.159822,1
0.722231,1
-0.584513,1
-0.521042,1
-3.742015,1
1.816131,1
-0.053426,1
-0.453129,1
6.708376,1
6.708376,1
0.268799,1
0.166641,1
-0.231275,1
1.510568,1
-4.200150,1
-0.255939,1
6.767467,1
6.767467,1
-0.836085,1
11.480886,1
0.542275,1
2.832263,1
2.832263,1
2.720026,1
2.720026,1
-2.456946,1
1.082533,1
0.546181,1
-0.779133,1
0.778104,1
-0.734154,1
3.864191,1
3.806691,1
-1.494138,1
1.071320,1
1.334368,1
0.949635,1
-1.778802,1
-6.424189,1
2.433085,1
2.433085,1
-5.836419,1
-2.881191,1
-2.976101,1
-0.486889,1
-7.948718,1
-7.948718,1
-3.813492,1
-3.813492,1
0.969914,1
-0.221941,1
1.848195,1
-0.166289,1
0.692877,1
0.646843,1
-1.265779,1
-1.265779,1
-0.196186,1
-0.462711,1
2.864996,1
2.864996,1
2.836825,1
2.836825,1
-5.144192,1
-5.144192,1
-0.631839,1
1.549120,1
1.019124,1
-0.744925,1
-4.255791,1
1.323458,1
-0.404950,1
0.912795,1
2.028264,1
0.179971,1
-1.927906,1
-0.442986,1
-1.557897,1
-0.135511,1
-1.514921,1
1.085256,1
3.630520,1
-0.857891,1
-9.227185,1
-0.146815,1
1.121017,1
-7.102036,1
-7.102036,1
-7.102036,1
0.262058,1
-0.658453,1
-1.090487,1
2.596202,1
-0.938643,1
-9.224025,1
-9.224025,1
0.980879,1
-0.378346,1
-0.910556,1
-1.364732,1
1.845033,1
-0.317350,1
-0.317350,1
-0.576413,1
8.613220,1
1.276785,1
1.276785,1
-3.758355,1
0.000000,0
0.000000,0
-0.237895,0
0.000000,0
-0.462213,0
1.625276,0
0.566097,0
0.000000,1
0.034331,0
0.000000,0
0.000000,1
2.672531,0
1.546956,1
-0.822826,0
1.473106,0
0.000000,0
-0.315585,0
-1.082481,0
0.000000,0
-0.930723,0
-0.104285,0
-0.894836,0
1.835233,0
0.000000,1
0.000000,0
0.229223,0
-0.665448,0
-14.042084,1
-0.477390,0
-0.988246,0
-1.003788,1
0.000000,0
2.829338,0
-0.315710,0
0.000000,0
-0.708310,0
0.000000,0
-1.451990,0
-7.936608,1
0.000000,0
-2.534418,0
-0.364760,0
-4.144669,1
0.000000,0
-3.122114,0
0.000000,1
0.074851,0
1.108592,0
-8.894392,1
-1.221908,0
-1.094529,0
-3.212214,0
0.858960,0
0.458668,0
0.000000,0
-0.025741,1
-0.805195,0
-0.104269,1
0.432756,0
-8.864095,0
-1.402014,0
-0.471737,0
0.000000,0
0.000000,0
1.335697,0
0.000000,1
0.000000,0
1.201329,0
0.510739,0
0.000000,0
1.745680,0
1.424391,0
-1.601989,0
-1.255384,1
0.053848,0
0.670191,0
-1.311578,0
-1.631110,0
1.952010,0
0.617101,0
-0.796313,0
1.059608,0
-5.959011,1
-0.201263,0
0.983642,0
4.857710,1
0.740182,0
-1.503600,0
18.686374,0
-0.898786,0
-0.525769,0
-9.369706,1
-0.922406,1
-0.524810,0
-0.661204,0
0.610461,0
-0.011442,1
1.057020,0
0.000000,0
1.606360,0
0.935019,0
-0.091771,0
0.000000,0
1.202138,0
0.370947,0
-1.112859,0
3.719408,0
-0.502430,0
0.910776,0
-0.062117,0
-0.875008,0
-3.268019,1
-0.067521,0
-4.750339,1
1.092395,0
0.000000,0
0.448851,0
-2.448070,1
0.000000,0
-3.629654,1
0.000000,0
-0.226970,0
-3.322781,0
0.000000,0
0.103252,0
0.909247,0
1.625276,0
-0.387853,0
0.000000,1
-0.377575,0
0.000000,0
0.000000,0
-0.982398,0
0.000000,0
-0.822826,0
1.473106,0
0.777001,0
0.000000,0
-1.082481,0
-0.930723,0
0.046419,1
-6.463270,1
0.028610,1
0.925728,0
0.000000,0
-2.183435,0
-0.037651,0
0.177586,0
1.545852,0
0.000000,1
-9.636021,0
0.000000,0
-0.394158,0
-1.509297,0
2.901387,0
-0.924971,0
-0.988246,0
-1.002551,0
-1.951095,1
-1.074530,0
1.357075,0
1.115130,0
-1.451990,0
0.026551,1
-0.282036,0
-0.230539,0
-0.900846,0
-4.692298,1
0.616442,0
-0.295344,0
1.108592,0
1.170336,0
0.032033,0
0.000000,0
-3.212214,0
0.639343,0
0.000000,0
0.147922,0
-1.197387,0
1.078063,0
0.000000,1
0.000000,0
-1.784107,0
0.000000,1
0.913145,0
0.578212,0
1.301015,0
1.335697,0
0.460234,0
1.267497,0
0.719970,0
-0.983235,0
1.131405,0
1.837919,0
0.000000,0
-0.425977,0
-3.379203,0
-1.454897,0
1.713695,0
-0.575364,0
-1.311578,0
-4.790308,1
-0.926848,0
-0.201263,0
0.909764,0
-1.095946,0
0.000000,0
0.000000,0
-0.635611,0
-9.369706,1
-0.466526,0
3.405163,0
3.271244,0
0.000000,1
2.769999,0
1.914671,0
0.610461,0
-2.285525,0
0.000000,0
0.935019,0
0.347830,0
-0.204677,0
-0.231765,0
-1.330859,1
-0.192230,0
0.000000,0
2.078829,0
0.903831,0
-0.073568,0
0.494947,0
1.708175,0
0.198282,0
-3.268019,0
-0.067521,0
0.942577,0
-0.653722,0
-4.283890,0
0.448851,0
-2.448070,1
-0.735492,0
0.000000,0
-1.486613,0
-4.712590,1
0.000000,0
-3.322781,0
-0.687046,0
-1.825673,0
1.756883,0
0.000000,0
0.000000,0
-1.289999,0
-1.053921,0
-0.103603,0
1.625276,0
-8.074806,0
0.846497,0
0.000000,0
0.000000,0
0.209414,0
-1.008687,1
0.000000,0
-0.982398,0
0.000000,0
1.546956,1
1.473106,0
0.000000,1
-1.674831,1
0.046419,1
-6.463270,1
0.690209,0
0.925728,0
0.000000,0
0.796382,0
0.000000,0
0.000000,1
0.000000,1
0.098242,0
-0.394158,0
2.901387,0
-0.932816,0
-0.188047,0
-0.988246,0
-1.003788,1
-0.708310,0
0.000000,0
1.115130,0
-1.451990,0
-7.936608,1
-2.534418,1
-0.230539,0
-0.364760,0
-0.834146,0
3.095385,0
1.170336,0
-1.221908,0
0.000000,0
0.000000,1
-3.212214,0
0.146906,0
0.858960,0
0.458668,0
0.639343,0
1.114166,1
0.000000,1
0.037626,0
0.799423,0
0.000000,0
-0.683518,1
0.000000,0
0.000000,0
-0.285148,0
1.265222,0
0.000000,0
-0.857718,0
0.000000,0
1.201329,0
-0.720681,1
-0.983235,0
0.000000,0
0.000000,0
-2.970788,1
0.670191,0
1.713695,0
-1.689087,0
-2.284711,0
-1.311578,0
0.617101,1
1.059608,0
-5.959011,1
1.198829,0
-0.201263,0
0.909764,1
0.000000,0
0.740182,0
-1.503600,0
18.686374,0
-0.898786,0
-0.635611,0
-9.369706,1
3.271244,0
1.108055,0
-4.046735,1
2.769999,0
-0.661204,0
1.734929,0
-3.247166,0
0.610461,0
1.057020,0
-2.285525,0
0.000000,0
-0.091771,0
0.347830,1
-0.204677,0
-0.240251,0
-1.656358,0
0.750652,0
2.078829,0
0.502525,0
-1.112859,0
-0.194766,0
-1.357279,0
-0.502430,0
-0.875008,1
-3.268019,1
-0.067521,0
-5.833148,1
-0.997255,0
0.000000,0
0.000000,0
0.000000,0
0.448851,0
0.000000,0
-0.735492,0
0.000000,1
-1.486613,0
0.000000,0
-0.226970,0
-3.322781,0
1.756883,0
0.479598,0
-2.323683,0
0.846497,0
0.000000,0
0.529645,0
-2.496147,1
-0.287833,0
-0.614204,0
-0.523790,0
-3.840992,1
-0.662709,0
0.000000,0
0.884391,0
1.471727,1
0.000000,0
0.000000,0
0.000000,1
1.546956,0
-0.822826,0
0.000000,0
-1.304118,1
-0.780433,0
0.513082,0
-7.624915,1
0.430241,0
-1.570460,0
-0.620499,0
0.602285,1
0.000000,0
0.366279,1
0.937354,0
-2.033141,0
0.893673,0
-1.003788,1
0.000000,0
0.000000,0
0.000000,0
-7.094265,0
-0.708310,0
-0.518371,0
-1.026294,0
-0.900846,0
0.882596,0
0.000000,0
-0.044769,0
0.936263,1
-0.063919,0
0.074851,0
-8.894392,1
-0.035688,0
-0.020452,0
1.753655,0
0.000000,0
-1.717525,0
-6.730042,1
-5.436489,1
0.252025,0
0.000000,0
1.469770,0
-5.341371,1
-1.230746,0
-0.846264,0
-1.894144,0
0.059304,0
-0.727404,0
0.000000,0
-1.494261,1
0.000000,1
-0.288720,0
-0.546180,0
-0.046951,0
1.131405,0
1.224180,0
-0.299465,0
1.602040,0
0.000000,0
1.504653,1
0.670191,1
0.000000,0
1.713695,0
-1.689087,0
1.151156,1
0.000000,1
0.983642,0
0.000000,0
-0.131529,0
0.000000,0
-9.369706,1
3.405163,0
0.654664,0
3.271244,0
1.108055,0
-0.886944,0
1.427881,0
1.207972,0
-2.285525,0
0.205960,0
-2.164197,1
-0.131362,0
-0.095968,1
0.423047,0
-0.699683,0
-0.017540,0
-0.456201,0
0.000000,0
0.910776,0
0.393610,0
0.000000,0
0.442093,0
0.000000,0
0.096659,0
-0.230218,0
-0.621948,0
-4.283890,0
-1.060326,0
0.000000,0
3.359904,0
0.855900,1
0.000000,0
0.000000,0
0.371888,0
-8.074806,1
-3.066982,1
0.000000,0
0.427988,0
1.555692,0
-0.287833,0
0.000000,1
0.000000,0
-0.082556,0
0.000000,0
1.656855,0
-0.822826,0
0.295949,0
0.000000,1
-8.458269,1
-1.029786,1
-7.624915,1
-1.570460,0
-0.620499,0
0.000000,1
0.864597,0
0.000000,0
0.366279,1
11.500547,1
0.517366,1
0.000000,0
0.000000,0
0.972052,0
0.486338,1
-1.003788,0
0.000000,0
0.000000,1
-7.094265,0
-0.708310,0
-0.900846,0
0.000000,0
-0.834146,0
1.123764,1
-0.044769,0
0.074851,0
-8.894392,1
0.032033,0
-0.020452,1
-1.509371,0
-0.147167,0
-6.730042,1
0.768594,1
0.000000,0
0.432756,0
-0.907889,0
1.469770,0
0.000000,1
-8.366168,1
-0.215793,0
-1.103437,1
1.111814,0
-0.849822,0
-0.846264,0
0.420921,0
0.432387,0
-3.462326,1
0.510739,0
-0.110353,0
-0.546180,0
1.131405,0
-1.601989,1
1.224180,0
-0.299465,0
-3.527459,0
0.000000,0
0.000000,0
1.504653,0
-0.885961,0
0.000000,0
1.713695,1
0.736627,0
-0.923892,1
-2.917039,0
-0.201263,1
0.000000,1
-0.131529,0
0.000000,1
-3.377392,1
0.000000,0
0.114500,0
3.405163,0
-4.046735,1
0.000000,0
0.000000,0
-0.886944,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.659202,0
-2.285525,0
0.205960,0
2.782233,1
-0.231765,0
1.546152,0
-0.095968,1
0.382307,0
0.423047,0
-0.456201,0
-0.562816,0
-2.729597,1
1.871779,0
0.910776,0
0.393610,0
0.000000,0
0.442093,0
1.032999,0
-1.487008,1
-0.067521,0
0.000000,1
-0.504542,0
-0.230218,0
0.000000,0
-1.060326,0
0.000000,1
0.000000,0
-1.486613,0
-0.811887,1
-0.237895,0
0.000000,0
0.607006,0
-0.033917,1
1.316723,0
0.371888,0
0.000000,0
0.072466,0
0.846497,0
0.448171,0
0.427988,0
0.529645,0
-0.861569,1
-0.686802,0
-3.840992,1
-0.662709,1
0.000000,1
0.000000,0
0.000000,0
-8.458269,1
-1.029786,0
0.000000,0
-0.780433,0
0.000000,0
0.690209,0
0.274110,1
0.430241,0
-1.570460,0
0.000000,0
1.835233,0
-0.620499,1
0.000000,1
-1.333445,0
-9.636021,1
0.098242,0
1.046420,1
1.010328,0
0.000000,0
-0.401215,0
-1.003788,0
0.000000,0
0.000000,0
0.000000,0
-0.708310,0
0.000000,0
-1.026294,0
5.666238,1
-0.900846,0
0.000000,0
-0.138889,0
0.000000,1
0.059032,0
0.032033,0
0.639343,0
0.000000,0
0.000000,0
-3.955883,1
0.768594,0
0.000000,0
0.432756,0
0.252025,0
0.420823,0
0.000000,0
-0.488507,0
-0.042993,0
-0.215793,0
0.000000,0
-0.849822,0
0.420921,0
1.335697,0
0.000000,0
-3.462326,1
-0.110353,0
1.131405,0
1.745680,0
-1.601989,0
0.000000,0
1.602040,0
0.000000,0
-0.885961,0
0.000000,0
1.713695,1
0.736627,0
1.151156,0
-0.226968,0
0.000000,0
1.730116,0
0.000000,1
-0.325213,0
0.800852,0
0.000000,0
0.000000,1
0.800329,0
1.917649,0
0.000000,1
0.000000,0
0.659202,1
0.342920,0
-2.164197,1
0.000000,0
1.546152,0
0.194404,0
-0.699683,0
0.000000,0
-0.562816,0
-2.729597,1
-0.444311,0
-1.936875,1
0.000000,0
-0.062117,0
-0.870568,0
0.000000,0
-0.067521,0
-0.621948,0
-1.060326,0
0.000000,0
0.000000,0
-0.044459,0
0.000000,1
-1.486613,0
3.359904,0
1.756883,0
0.000000,0
-1.667221,1
-1.382837,1
0.696614,1
-0.881824,1
-1.591103,1
2.302032,1
1.113845,1
0.277784,1
-0.935996,1
-0.935996,1
1.370347,1
-0.095261,1
0.670590,1
-0.141788,1
0.362405,1
0.362405,1
-0.280158,1
-0.280158,1
-0.280158,1
-0.935210,1
-0.183594,1
1.170924,1
-0.987807,1
-0.791738,1
-0.047469,1
-0.443903,1
-1.506032,1
-0.739675,1
0.109369,1
1.046478,1
0.106033,1
0.489001,1
-6.912496,1
0.494408,1
-1.002006,1
0.220577,1
5.104882,1
-0.521725,1
-1.263920,1
-0.057350,1
-6.452826,1
-6.182603,1
-6.182603,1
-0.364584,1
-9.996655,1
-12.532936,1
-12.532936,1
1.333111,1
0.934167,1
-0.114558,1
0.663354,1
2.816085,1
2.965340,1
0.453991,1
3.821554,1
-0.932612,1
1.604092,1
-0.806016,1
-0.669050,1
0.275322,1
-0.431557,1
-3.289168,1
2.801256,1
-3.624974,1
-6.267791,1
4.434308,1
4.608796,1
-0.507398,1
-4.400119,1
-4.400119,1
1.849180,1
-1.268855,1
0.010798,1
-1.493199,1
0.115881,1
-0.703795,1
-0.491695,1
2.698167,1
1.026916,1
0.248715,1
1.465030,1
-0.702309,1
-0.647487,1
0.458132,1
3.056665,1
1.238002,1
-7.275646,1
-2.322551,1
1.185018,1
3.072413,1
-0.623803,1
2.029382,1
0.568839,1
0.568839,1
-0.530410,1
-1.305977,1
-4.539409,1
1.157494,1
-7.250816,1
0.793400,1
-0.677264,1
0.700146,1
2.042930,1
2.042930,1
-0.737450,1
-7.474599,1
-7.474599,1
-3.397492,1
-0.124364,1
9.195527,1
1.246838,1
1.246838,1
0.744678,1
3.248366,1
1.224409,1
-11.963410,1
0.571967,1
1.778317,1
7.839014,1
7.839014,1
7.839014,1
-7.446309,1
-0.916121,1
2.705381,1
-9.317399,1
-0.042952,1
-1.341426,1
-1.341426,1
1.971365,1
-1.563273,1
0.488276,1
3.332804,1
1.238537,1
-1.339437,1
0.711539,1
-1.021169,1
-1.021169,1
0.812687,1
0.812687,1
1.403703,1
-0.768870,1
-2.103204,1
-3.022813,1
-2.364038,1
-0.626560,1
-13.885665,1
0.196070,0
1.468463,0
0.512435,0
-2.186622,0
0.656414,1
-2.081229,0
0.000000,1
0.000000,0
-0.422286,0
1.573925,0
-1.936044,0
0.186520,1
-9.159460,1
-1.270719,0
0.000000,1
-2.765580,0
-1.177349,0
0.000000,0
-1.440113,0
-6.307296,1
0.000000,0
0.670836,0
0.110745,0
-5.587161,0
-0.251794,0
0.000000,0
0.060158,0
0.000000,1
0.490798,0
0.540399,0
0.224428,0
0.000000,0
0.661083,0
-1.728886,0
-0.869530,0
-1.030059,0
0.000000,0
3.413457,0
0.650836,1
1.156449,0
0.000000,0
-1.368525,0
-0.191033,0
0.594579,0
0.000000,0
0.635137,0
-8.491082,0
0.186470,0
-1.927808,0
0.000000,1
-1.867582,0
1.547079,0
-0.264924,0
-2.758782,0
-0.345546,0
-7.456684,0
-0.270720,0
1.916135,0
-0.957858,0
0.763709,0
-1.991021,0
0.000000,1
0.000000,0
-0.589132,0
-1.249013,0
-0.490437,0
-3.405180,1
-1.115339,0
-2.123062,0
-2.024338,0
-0.050305,0
-1.512888,0
0.000000,0
0.185220,0
1.316666,0
-0.247529,0
1.685049,0
0.000000,0
-0.323482,0
0.319518,0
0.000000,0
0.409317,0
0.000000,0
-0.974797,0
0.000000,0
0.342019,0
1.130042,1
0.000000,0
-1.460861,0
1.318004,0
-0.718121,1
-0.010537,0
0.000000,0
-0.299338,0
-1.255079,0
0.000000,0
2.640350,0
0.000679,1
-6.691111,1
-0.813950,0
0.222734,0
0.000000,0
0.810802,0
-0.208149,0
0.060045,1
-0.321429,0
-1.603542,0
0.437741,0
-0.028098,0
-0.232733,0
-1.370331,0
1.943519,1
1.329718,0
1.406957,0
0.000000,1
0.365747,0
-1.112551,0
0.000000,0
-0.571411,0
-0.310791,0
-2.281050,0
-0.286638,0
-0.250570,0
-0.750060,0
0.000000,0
3.281055,0
1.277204,0
-0.118765,0
0.000000,0
0.000000,0
-0.552593,0
0.379760,0
-2.631059,1
0.000000,0
0.000000,0
-7.446309,1
-1.856387,0
0.924430,0
-5.441062,0
0.000000,0
5.869498,1
-1.004780,0
1.271998,0
0.673506,0
-2.755509,0
0.000000,1
-1.438810,0
0.000000,0
-1.068828,1
-0.010395,0
-1.794148,0
0.052694,0
0.012419,0
-1.898999,0
0.150230,0
1.933822,0
0.000000,0
0.000000,1
0.994942,0
0.000000,0
-1.717905,0
0.000000,1
0.147911,0
-1.682001,1
1.215199,0
1.656459,1
-0.343176,0
-2.512570,0
3.626005,0
0.076678,0
-0.501346,0
-0.552964,0
0.156863,0
-0.353726,0
0.000000,0
-10.295809,0
-2.291530,0
0.186520,1
-9.159460,0
0.000000,0
1.141262,0
0.327413,0
-0.631239,0
0.000000,0
-2.525482,0
-6.307296,0
0.000000,0
-0.134427,0
2.992228,0
2.135514,0
1.167101,0
0.616018,0
0.000000,0
0.000000,0
0.060158,0
1.121368,0
-2.458779,0
-2.151442,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
-0.424704,0
2.908862,0
1.066020,0
-0.869530,0
0.000000,0
-1.400975,0
3.264420,0
0.349922,0
-1.368525,0
-10.874050,1
0.635137,0
0.000000,0
-1.927808,0
-0.917012,0
-0.741581,0
-0.474269,0
0.000000,0
-7.456684,0
0.000000,0
-0.798466,0
1.038933,0
-2.996705,0
-0.393650,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
3.946795,0
-1.540382,0
-0.198498,0
0.000000,0
0.000000,0
3.188643,0
0.000000,0
-3.405180,0
-0.224469,1
0.748978,1
-0.317201,0
0.000000,0
-10.960135,0
1.685049,0
0.000000,0
0.000000,0
0.319518,0
-1.186917,1
0.000000,0
-0.119745,0
-0.974797,0
0.000000,0
0.342019,0
0.000000,0
1.318004,0
5.717487,1
1.204786,1
-0.010537,0
-0.816204,0
1.412357,0
-2.301821,1
1.574029,0
-0.423588,0
0.000000,0
2.906998,0
0.000000,0
0.000000,0
0.222734,0
0.000000,0
0.000000,1
-0.208149,0
-0.321429,0
-1.950603,0
0.187812,0
0.437741,0
1.406957,0
-0.386228,0
-0.263679,0
0.000000,0
-1.112551,0
0.000000,0
1.377941,0
-0.310791,0
-0.286638,0
-0.763784,0
-0.767091,0
-4.112021,1
2.048314,0
-0.541325,0
-0.118765,0
-1.636792,0
-0.552593,0
-0.520721,1
-0.078803,0
0.187348,0
0.924430,0
0.000000,0
1.113533,0
-1.083160,1
0.000000,0
0.866249,0
0.000000,0
1.183735,0
-0.361376,0
0.000000,0
-1.309576,0
0.346573,0
0.147911,0
1.215199,0
1.656459,0
-2.512570,0
0.083536,0
-0.865593,0
-1.425888,1
-2.045488,0
0.277400,0
-0.353726,0
-10.295809,0
0.298260,0
0.143141,0
-9.159460,1
1.141262,1
-0.631239,0
-1.177349,0
-6.307296,1
0.000000,0
2.992228,0
0.110745,0
-0.853973,0
-0.251794,1
0.000000,0
1.121368,0
0.000000,0
-0.492468,0
0.000000,0
0.540399,0
0.224428,0
-0.424704,0
2.908862,0
0.000000,0
-1.728886,0
-0.824855,0
-0.869530,0
-1.230086,0
0.349922,0
0.000000,1
1.156449,0
-0.265129,0
-0.191033,0
0.594579,0
-10.874050,1
0.000000,0
0.000000,0
-1.867582,1
-0.741581,0
-0.264924,0
-2.758782,1
0.000000,0
1.651579,0
-7.456684,0
-0.230975,0
-1.049980,0
-0.957858,0
0.763709,0
0.290832,1
0.766312,0
0.000000,0
0.000000,0
0.400360,1
-1.540382,0
-1.009679,0
0.000000,0
0.000000,0
3.807492,0
0.000000,1
-0.658671,0
0.000000,0
-0.331453,1
-3.405180,1
0.000000,0
-1.115339,0
-0.218661,0
0.390291,0
-2.024338,0
0.000000,0
0.185220,0
-3.491147,1
1.316666,0
0.509412,0
-10.960135,0
-0.247529,0
3.519883,0
0.000000,0
0.000000,0
-1.439222,0
-0.781715,0
-2.012619,0
0.319518,0
-0.119745,0
-0.974797,0
0.000000,0
0.342019,0
0.000000,0
0.000000,0
-1.406291,0
0.313262,0
0.649831,1
-2.301821,1
0.449055,0
0.000000,0
2.640350,0
0.000000,0
0.026383,0
0.016694,0
2.906998,0
0.000000,0
-2.743759,1
-1.206081,0
-0.813950,0
3.388382,0
0.222734,0
0.000000,0
0.810802,0
-0.208149,0
-0.198331,0
0.187812,0
-0.765115,0
-0.441819,0
-1.370331,0
1.406957,0
0.000000,1
-0.263679,0
0.000000,0
-0.366993,0
0.000000,0
-1.112551,1
-0.571411,0
-0.310791,0
0.000000,0
-4.112021,1
-0.118765,1
0.000000,0
0.000000,1
-0.552593,0
0.126602,0
-0.520721,1
0.187348,0
-1.856387,0
-5.441062,0
0.000000,0
1.271998,0
1.640469,0
0.917797,0
-0.507074,0
-2.755509,0
-2.131261,1
-1.159169,0
2.491075,1
-1.438810,0
0.866249,0
0.000000,1
0.141427,0
-0.010395,0
0.000000,0
0.000000,0
2.112723,0
0.379446,0
1.183735,0
-0.790688,0
0.012419,0
-1.898999,0
0.012216,0
0.150230,0
1.709210,0
0.147911,0
0.000000,0
-1.087784,0
1.656459,1
-1.400321,0
1.655041,0
-0.173211,0
-0.501346,0
-0.550523,1
0.158347,0
0.332827,1
0.156863,0
-1.642940,0
-0.753688,0
-10.295809,0
-0.768420,0
0.349907,0
-9.159460,1
-1.408837,0
-3.699657,0
-1.012574,0
0.000000,0
0.000000,1
0.340857,0
0.651796,0
0.912440,0
1.121368,0
0.000000,1
-0.978926,0
0.335157,0
0.000000,0
-0.221458,0
0.000000,0
-0.063742,0
0.000000,1
0.000000,0
-0.768804,1
0.000000,0
-0.599058,1
-1.184324,0
0.661083,0
1.066020,0
-1.728886,1
0.296382,0
2.078217,0
-0.530604,1
3.264420,0
-0.960133,0
0.256426,0
-4.944258,1
0.000000,1
-0.265129,0
-1.368525,0
-0.191033,0
-0.983552,0
0.442823,0
0.635137,0
-0.403154,0
-1.927808,0
0.320493,1
-4.710023,1
-0.537186,0
-0.474269,1
0.000000,0
-0.345546,0
0.000000,0
0.814222,0
-0.798466,0
1.368020,0
0.088617,1
0.997931,0
-0.728363,1
-0.589132,0
0.000000,0
-0.948718,0
0.000000,0
0.802329,0
-0.581005,0
0.098664,1
-3.974120,0
0.748978,1
-0.576071,0
0.000000,1
-1.055314,1
0.675240,0
1.171406,0
-0.263524,0
-2.348450,1
0.000000,1
0.409317,0
0.000000,0
0.000000,0
-2.301821,0
-7.942862,1
0.000000,1
0.288843,0
-1.067544,0
0.753299,0
-0.670006,1
-0.195933,1
0.000000,0
0.000000,0
-0.208149,0
0.437741,0
0.000000,1
-1.469127,0
0.773718,0
1.132656,0
-1.370331,0
0.414141,1
1.095695,0
0.867695,1
-1.716774,0
0.397699,0
-0.531640,0
0.000000,1
1.406957,0
0.000000,0
0.000000,0
-0.186588,0
0.000000,0
0.580383,0
-0.808405,0
0.000000,0
-0.167315,0
-0.286638,0
0.000000,0
0.000000,0
2.076743,0
0.000000,1
0.000000,1
-0.541325,0
-0.118765,1
0.000000,0
0.460698,0
0.224837,1
0.673506,0
-0.449307,1
0.000000,0
-0.364832,0
0.000000,0
0.000000,0
1.996579,0
0.914648,0
-1.714540,0
1.279362,0
0.141427,0
0.012242,0
-1.360185,1
1.478191,0
-0.833364,0
2.349274,0
0.461301,0
0.000000,1
1.709210,0
-0.506614,0
0.000000,0
0.727620,0
-0.375340,1
0.147911,0
1.656459,0
1.655041,0
-0.173211,0
-2.512570,1
3.626005,0
0.076678,0
-0.501346,0
-0.550523,0
-10.295809,0
-0.768420,0
0.349907,0
-5.120772,1
-1.408837,0
-3.699657,0
-1.440113,0
-0.775241,1
2.710158,0
-1.012574,0
-1.038226,0
0.340857,0
-0.188193,0
0.912440,0
1.121368,0
-2.151442,0
-0.978926,0
-1.809165,0
0.000000,0
0.000000,0
-0.063742,0
0.000000,0
0.644415,0
0.000000,0
-0.599058,1
0.661083,0
1.066020,0
-3.962773,1
-1.728886,0
-0.984965,0
0.000000,0
-0.459216,0
-0.515747,0
1.156449,0
