DeltaSVMScore,PWMFlankingScore,Label
0.810802,-16218.24729,0
-0.208149,-16004.59051,0
0.060045,-16106.86892,1
-0.321429,-16821.41354,0
-1.603542,-15561.64925,0
0.437741,-15951.51781,0
-0.028098,-14972.96838,0
-0.232733,-14593.45661,0
-1.370331,-15842.09448,0
1.943519,-15049.13457,1
1.329718,-14784.7469,0
1.406957,-15787.63827,0
0,-15490.99082,1
0.365747,-15867.70124,0
-1.112551,-16370.84319,0
0,-15243.81639,0
-0.571411,-15841.70262,0
-0.310791,-14130.88204,0
-2.28105,-15587.26137,0
-0.286638,-15000.18861,0
-0.25057,-13972.6301,0
-0.75006,-15758.06751,0
0,-17559.38374,0
3.281055,-16388.96089,0
1.277204,-17166.75763,0
-0.118765,-15338.58943,0
0,-15408.16042,0
0,-16745.51326,0
-0.552593,-15340.74646,0
0.37976,-15979.65761,0
-2.631059,-15255.09323,1
0,-16094.5585,0
0,-17741.47599,0
-7.446309,-17246.15189,1
-1.856387,-15689.28559,0
0.92443,-17293.91048,0
-5.441062,-17580.72536,0
0,-17835.10269,0
5.869498,-15313.4906,1
-1.00478,-18087.92978,0
1.271998,-17858.30079,0
0.673506,-15682.32475,0
-2.755509,-17598.43735,0
0,-18022.41983,1
-1.43881,-16009.18303,0
0,-16189.94005,0
-1.068828,-16534.84986,1
-0.010395,-17980.66812,0
-1.794148,-15360.41762,0
0.052694,-15143.97027,0
0.012419,-15141.96767,0
-1.898999,-14132.26434,0
0.15023,-16855.37967,0
1.933822,-15550.36129,0
0,-16315.62909,0
0,-16046.08075,1
0.994942,-15677.17604,0
0,-18000.64313,0
-1.717905,-16877.92384,0
0,-15575.1115,1
0.147911,-17355.9278,0
-1.682001,-18814.72384,1
1.215199,-17745.0711,0
1.656459,-18775.02952,1
-0.343176,-16701.57211,0
-2.51257,-18290.95235,0
3.626005,-18435.04127,0
0.076678,-18008.20866,0
-0.501346,-18218.97296,0
-0.552964,-14644.00934,0
0.156863,-17630.66215,0
-0.353726,-17197.17397,0
0,-17622.938,0
-10.295809,-18314.72731,0
-2.29153,-16098.72162,0
0.18652,-15062.96206,1
-9.15946,-15041.35608,0
0,-15788.40149,0
1.141262,-16408.62953,0
0.327413,-16175.19703,0
-0.631239,-14400.72814,0
0,-15940.8342,0
-2.525482,-17783.28476,0
-6.307296,-17818.35365,0
0,-15519.9288,0
-0.134427,-16569.25732,0
2.992228,-17037.00751,0
2.135514,-17527.37265,0
1.167101,-17218.43726,0
0.616018,-15849.47515,0
0,-15072.42922,0
0,-18929.03096,0
0.060158,-16189.13552,0
1.121368,-16043.41905,0
-2.458779,-17115.41971,0
-2.151442,-15011.40464,0
0,-16097.61143,0
0,-17320.91113,0
0,-15653.18444,0
0,-14538.36238,0
0,-18018.29299,0
-0.424704,-15737.2119,0
2.908862,-17097.38086,0
1.06602,-15446.25897,0
-0.86953,-17806.79936,0
0,-17062.97798,0
-1.400975,-15606.66762,0
3.26442,-15060.81569,0
0.349922,-15892.95724,0
-1.368525,-14297.82773,0
-10.87405,-16374.28534,1
0.635137,-18619.38874,0
0,-18907.77105,0
-1.927808,-15787.33492,0
-0.917012,-15957.54189,0
-0.741581,-15225.81687,0
-0.474269,-16183.39874,0
0,-15993.01325,0
-7.456684,-15343.12095,0
0,-16099.83161,0
-0.798466,-16519.13452,0
1.038933,-15994.30409,0
-2.996705,-16565.86593,0
-0.39365,-15991.81816,0
0,-15072.88011,0
0,-15939.02143,0
0,-16898.86939,0
0,-16130.95193,0
0,-15501.06332,0
3.946795,-15324.38607,0
-1.540382,-16567.13879,0
-0.198498,-15296.99623,0
0,-15211.52621,0
0,-16503.93522,0
3.188643,-18115.05127,0
0,-15810.89289,0
-3.40518,-17450.4014,0
-0.224469,-17576.60933,1
0.748978,-15854.87147,1
-0.317201,-19513.57123,0
0,-18482.02021,0
-10.960135,-19445.9168,0
1.685049,-17216.53663,0
0,-19330.33204,0
0,-15477.28919,0
0.319518,-15757.74303,0
-1.186917,-16813.76098,1
0,-15730.27981,0
-0.119745,-17127.35203,0
-0.974797,-15825.89784,0
0,-17124.3726,0
0.342019,-16724.12765,0
0,-16101.05276,0
1.318004,-14005.4615,0
5.717487,-14771.94543,1
1.204786,-17404.79624,1
-0.010537,-18519.18465,0
-0.816204,-16287.90719,0
1.412357,-17162.03218,0
-2.301821,-16111.48874,1
1.574029,-16695.41494,0
-0.423588,-17381.77256,0
0,-16849.43223,0
2.906998,-17156.34728,0
0,-17853.27806,0
0,-18456.58924,0
0.222734,-16989.15097,0
0,-15806.31718,0
0,-17428.62531,1
-0.208149,-16004.59051,0
-0.321429,-16821.41354,0
-1.950603,-16044.17119,0
0.187812,-14526.30729,0
0.437741,-15951.51781,0
1.406957,-15787.63827,0
-0.386228,-15275.55839,0
-0.263679,-16363.33909,0
0,-15687.84939,0
-1.112551,-16370.84319,0
0,-15243.81639,0
1.377941,-15143.25375,0
-0.310791,-14130.88204,0
-0.286638,-15000.18861,0
-0.763784,-13993.39575,0
-0.767091,-15129.68911,0
-4.112021,-14853.99565,1
2.048314,-17133.69221,0
-0.541325,-15806.24292,0
-0.118765,-15338.58943,0
-1.636792,-14970.54493,0
-0.552593,-15340.74646,0
-0.520721,-16149.28141,1
-0.078803,-16458.15463,0
0.187348,-16344.95769,0
0.92443,-17293.91048,0
0,-15462.42557,0
1.113533,-15677.3521,0
-1.08316,-15281.7036,1
0,-16720.75286,0
0.866249,-15324.03026,0
0,-16997.1155,0
1.183735,-16322.64907,0
-0.361376,-14403.71945,0
0,-16046.08075,0
-1.309576,-17447.27859,0
0.346573,-17002.20976,0
0.147911,-17355.9278,0
1.215199,-17745.0711,0
1.656459,-18775.02952,0
-2.51257,-18290.95235,0
0.083536,-18768.58584,0
-0.865593,-20487.48609,0
-1.425888,-15636.21661,1
-2.045488,-17903.54775,0
0.2774,-17225.58625,0
-0.353726,-17197.17397,0
-10.295809,-18314.72731,0
0.29826,-17395.21525,0
0.143141,-17658.87931,0
-9.15946,-15041.35608,1
1.141262,-16408.62953,1
-0.631239,-14400.72814,0
-1.177349,-16625.73381,0
-6.307296,-17818.35365,1
0,-15519.9288,0
2.992228,-17037.00751,0
0.110745,-15553.59797,0
-0.853973,-16372.75641,0
-0.251794,-15054.35051,1
0,-15072.42922,0
1.121368,-16043.41905,0
0,-16097.61143,0
-0.492468,-15420.34587,0
0,-17320.91113,0
0.540399,-14716.6207,0
0.224428,-14639.74401,0
-0.424704,-15737.2119,0
2.908862,-17097.38086,0
0,-15555.79025,0
-1.728886,-17260.67175,0
-0.824855,-19119.39781,0
-0.86953,-17806.79936,0
-1.230086,-14479.87125,0
0.349922,-15892.95724,0
0,-15214.3854,1
1.156449,-14663.49327,0
-0.265129,-14894.48423,0
-0.191033,-15606.63042,0
0.594579,-16260.20867,0
-10.87405,-16374.28534,1
0,-16862.67784,0
0,-18907.77105,0
-1.867582,-16866.15756,1
-0.741581,-15225.81687,0
-0.264924,-15500.79407,0
-2.758782,-15794.73834,1
0,-15993.01325,0
1.651579,-15835.92713,0
-7.456684,-15343.12095,0
-0.230975,-16991.73601,0
-1.04998,-19023.5418,0
-0.957858,-16278.53848,0
0.763709,-17351.17135,0
0.290832,-15850.17566,1
0.766312,-16632.28395,0
0,-15939.02143,0
0,-16898.86939,0
0.40036,-15395.19419,1
-1.540382,-16567.13879,0
-1.009679,-15974.15516,0
0,-15211.52621,0
0,-16668.1949,0
3.807492,-17326.76959,0
0,-16503.93522,1
-0.658671,-14963.88616,0
0,-15810.89289,0
-0.331453,-15674.16474,1
-3.40518,-17450.4014,1
0,-16223.92515,0
-1.115339,-15963.41303,0
-0.218661,-17422.82593,0
0.390291,-16814.01489,0
-2.024338,-17463.9989,0
0,-16539.9284,0
0.18522,-16030.4544,0
-3.491147,-18357.92839,1
1.316666,-17050.76045,0
0.509412,-17143.66932,0
-10.960135,-19445.9168,0
-0.247529,-15744.07278,0
3.519883,-15028.13829,0
0,-15479.18766,0
0,-17117.17203,0
-1.439222,-16426.50469,0
-0.781715,-17446.78293,0
-2.012619,-15282.03254,0
0.319518,-15757.74303,0
-0.119745,-17127.35203,0
-0.974797,-15825.89784,0
0,-17124.3726,0
0.342019,-16724.12765,0
0,-16300.42753,0
0,-16101.05276,0
-1.406291,-15376.52029,0
0.313262,-16236.3226,0
0.649831,-19280.44778,1
-2.301821,-16111.48874,1
0.449055,-16866.36421,0
0,-16438.58523,0
2.64035,-16636.20498,0
0,-16849.43223,0
0.026383,-15416.7699,0
0.016694,-15441.21359,0
2.906998,-17156.34728,0
0,-17853.27806,0
-2.743759,-16993.81133,1
-1.206081,-16220.48617,0
-0.81395,-19232.34187,0
3.388382,-17085.71503,0
0.222734,-16989.15097,0
0,-15806.31718,0
0.810802,-16218.24729,0
-0.208149,-16004.59051,0
-0.198331,-16253.00879,0
0.187812,-14526.30729,0
-0.765115,-15193.31227,0
-0.441819,-15527.68599,0
-1.370331,-15842.09448,0
1.406957,-15787.63827,0
0,-15210.3617,1
-0.263679,-16363.33909,0
0,-18927.17786,0
-0.366993,-16225.45649,0
0,-15788.4012,0
-1.112551,-16370.84319,1
-0.571411,-15841.70262,0
-0.310791,-14130.88204,0
0,-17559.38374,0
-4.112021,-14853.99565,1
-0.118765,-15338.58943,1
0,-15408.16042,0
0,-17348.67763,1
-0.552593,-15340.74646,0
0.126602,-17893.30189,0
-0.520721,-16149.28141,1
0.187348,-16344.95769,0
-1.856387,-15689.28559,0
-5.441062,-17580.72536,0
0,-17835.10269,0
1.271998,-17858.30079,0
1.640469,-15704.27325,0
0.917797,-16492.72557,0
-0.507074,-17314.5638,0
-2.755509,-17598.43735,0
-2.131261,-17643.90064,1
-1.159169,-15821.50646,0
2.491075,-16298.16775,1
-1.43881,-16009.18303,0
0.866249,-15324.03026,0
0,-15214.5437,1
0.141427,-16767.95089,0
-0.010395,-17980.66812,0
0,-16997.1155,0
0,-16520.17483,0
2.112723,-14777.96692,0
0.379446,-17169.05697,0
1.183735,-16322.64907,0
-0.790688,-17560.41698,0
0.012419,-15141.96767,0
-1.898999,-14132.26434,0
0.012216,-16477.84212,0
0.15023,-16855.37967,0
1.70921,-15501.92197,0
0.147911,-17355.9278,0
0,-18064.53533,0
-1.087784,-16368.50488,0
1.656459,-18775.02952,1
-1.400321,-19289.75935,0
1.655041,-17949.3593,0
-0.173211,-17745.62553,0
-0.501346,-18218.97296,0
-0.550523,-16558.99122,1
0.158347,-17239.47426,0
0.332827,-18228.61609,1
0.156863,-17630.66215,0
-1.64294,-17162.14715,0
-0.753688,-18058.055,0
-10.295809,-18314.72731,0
-0.76842,-17539.33765,0
0.349907,-15475.1422,0
-9.15946,-15041.35608,1
-1.408837,-13934.46675,0
-3.699657,-17788.89424,0
-1.012574,-14437.02799,0
0,-17002.35577,0
0,-15899.59012,1
0.340857,-15750.26164,0
0.651796,-16521.28047,0
0.91244,-14721.79066,0
1.121368,-16043.41905,0
0,-16097.61143,1
-0.978926,-14738.82372,0
0.335157,-16450.92923,0
0,-16652.57037,0
-0.221458,-16438.06375,0
0,-15653.18444,0
-0.063742,-16914.80879,0
0,-14538.36238,1
0,-18018.29299,0
-0.768804,-15845.39246,1
0,-16140.49581,0
-0.599058,-18648.92275,1
-1.184324,-16688.08948,0
0.661083,-15331.44662,0
1.06602,-15446.25897,0
-1.728886,-17260.67175,1
0.296382,-14810.81442,0
2.078217,-14379.58494,0
-0.530604,-15354.25375,1
3.26442,-15060.81569,0
-0.960133,-14162.53569,0
0.256426,-15267.39666,0
-4.944258,-14336.04645,1
0,-15214.3854,1
-0.265129,-14894.48423,0
-1.368525,-14297.82773,0
-0.191033,-15606.63042,0
-0.983552,-14549.07796,0
0.442823,-15439.99209,0
0.635137,-18619.38874,0
-0.403154,-19039.20149,0
-1.927808,-15787.33492,0
0.320493,-15847.57418,1
-4.710023,-15303.30587,1
-0.537186,-14440.85386,0
-0.474269,-16183.39874,1
0,-17274.38927,0
-0.345546,-16008.19956,0
0,-15981.52031,0
0.814222,-18239.36398,0
-0.798466,-16519.13452,0
1.36802,-17130.45048,0
0.088617,-18007.43846,1
0.997931,-18231.67102,0
-0.728363,-15357.21992,1
-0.589132,-15659.94728,0
0,-15211.52621,0
-0.948718,-17440.91268,0
0,-16668.1949,0
0.802329,-14723.56025,0
-0.581005,-15388.89615,0
0.098664,-16397.23432,1
-3.97412,-17572.23243,0
0.748978,-15854.87147,1
-0.576071,-16348.38711,0
0,-17935.39941,1
-1.055314,-17581.82822,1
0.67524,-15941.77706,0
1.171406,-17404.10583,0
-0.263524,-16433.03701,0
-2.34845,-15453.06978,1
0,-17891.55161,1
0.409317,-16301.24217,0
0,-16300.42753,0
0,-16306.45416,0
-2.301821,-16111.48874,0
-7.942862,-18132.34063,1
0,-16377.37851,1
0.288843,-16473.87932,0
-1.067544,-16178.79937,0
0.753299,-16189.93548,0
-0.670006,-18663.52909,1
-0.195933,-18451.54628,1
0,-15806.31718,0
0,-17428.62531,0
-0.208149,-16004.59051,0
0.437741,-15951.51781,0
0,-15660.26886,1
-1.469127,-15208.14577,0
0.773718,-15110.63032,0
1.132656,-16167.15358,0
-1.370331,-15842.09448,0
0.414141,-16450.36171,1
1.095695,-15221.01365,0
0.867695,-15348.24191,1
-1.716774,-15377.33094,0
0.397699,-16834.51692,0
-0.53164,-15649.63942,0
0,-15872.35553,1
1.406957,-15787.63827,0
0,-18927.17786,0
0,-17420.4282,0
-0.186588,-14980.64096,0
0,-15766.05565,0
0.580383,-15864.26762,0
-0.808405,-15117.70046,0
0,-14671.52917,0
-0.167315,-15426.08815,0
-0.286638,-15000.18861,0
0,-14303.57984,0
0,-16772.33796,0
2.076743,-15318.82883,0
0,-15527.94283,1
0,-15007.25824,1
-0.541325,-15806.24292,0
-0.118765,-15338.58943,1
0,-16745.51326,0
0.460698,-16225.29057,0
0.224837,-18624.13138,1
0.673506,-15682.32475,0
-0.449307,-16431.88471,1
0,-16879.1953,0
-0.364832,-15994.91348,0
0,-16879.03022,0
0,-17034.84671,0
1.996579,-16202.33385,0
0.914648,-15733.57307,0
-1.71454,-16565.31462,0
1.279362,-17661.6509,0
0.141427,-16767.95089,0
0.012242,-15406.19577,0
-1.360185,-15138.64616,1
1.478191,-15939.78728,0
-0.833364,-15978.69762,0
2.349274,-15969.65476,0
0.461301,-15682.80382,0
0,-15598.195,1
1.70921,-15501.92197,0
-0.506614,-16470.97323,0
0,-16046.08075,0
0.72762,-16272.25748,0
-0.37534,-18052.60691,1
0.147911,-17355.9278,0
1.656459,-18775.02952,0
1.655041,-17949.3593,0
-0.173211,-17745.62553,0
-2.51257,-18290.95235,1
3.626005,-18435.04127,0
0.076678,-18008.20866,0
-0.501346,-18218.97296,0
-0.550523,-16558.99122,0
-10.295809,-18314.72731,0
-0.76842,-17539.33765,0
0.349907,-15475.1422,0
-5.120772,-16839.92146,1
-1.408837,-13934.46675,0
-3.699657,-17788.89424,0
-1.440113,-16535.4543,0
-0.775241,-14709.25576,1
2.710158,-18256.36553,0
-1.012574,-14437.02799,0
-1.038226,-17200.5531,0
0.340857,-15750.26164,0
-0.188193,-15749.90343,0
0.91244,-14721.79066,0
1.121368,-16043.41905,0
-2.151442,-15011.40464,0
-0.978926,-14738.82372,0
-1.809165,-15813.02808,0
0,-17320.91113,0
0,-15653.18444,0
-0.063742,-16914.80879,0
0,-15494.23052,0
0.644415,-16266.5665,0
0,-15555.79025,0
-0.599058,-18648.92275,1
0.661083,-15331.44662,0
1.06602,-15446.25897,0
-3.962773,-15475.82639,1
-1.728886,-17260.67175,0
-0.984965,-16980.98872,0
0,-14257.63791,0
-0.459216,-14496.02414,0
-0.515747,-14363.98161,0
1.156449,-14663.49327,0
0,-15438.82738,0
0.180624,-15275.8675,0
0.442823,-15439.99209,0
0,-16195.61592,1
0.131193,-15901.96539,0
-2.084689,-16398.1219,1
-1.927808,-15787.33492,0
-0.917012,-15957.54189,0
0,-15993.01325,0
-7.456684,-15343.12095,0
0,-16820.67226,0
0,-15981.52031,0
-0.363226,-16153.74055,0
0.997931,-18231.67102,0
0,-16122.59191,1
-0.172927,-17060.47069,0
0,-16008.91326,1
0,-15810.89289,0
0.802329,-14723.56025,0
-0.581005,-15388.89615,0
-0.576071,-16348.38711,0
0.080173,-16057.23073,0
0.67524,-15941.77706,0
1.05828,-17353.20399,0
0,-17891.55161,1
-1.485554,-17191.24441,0
0.409317,-16301.24217,1
1.361567,-15750.65223,0
0,-15730.27981,0
1.625115,-17291.05407,0
-0.974797,-15825.89784,0
0,-17124.3726,0
0,-16300.42753,0
-0.590206,-17262.92171,0
-0.436594,-15535.04619,0
-0.816204,-16287.90719,0
-0.333867,-17362.21048,0
-0.712492,-18855.4878,1
1.438673,-17278.07776,0
-2.301821,-16111.48874,0
-7.942862,-18132.34063,1
-0.816046,-15499.65262,0
1.574029,-16695.41494,1
0,-16377.37851,0
-1.206081,-16220.48617,0
-0.670006,-18663.52909,1
-0.126116,-16676.80075,1
0.531058,-16944.56933,0
-0.208149,-16004.59051,0
0.437741,-15951.51781,0
-1.469127,-15208.14577,0
-0.703862,-16340.9995,0
-1.370331,-15842.09448,0
1.406957,-15787.63827,0
-0.386228,-15275.55839,0
-1.246206,-14933.37443,0
0,-18927.17786,0
0.029289,-15226.11158,0
0,-15788.4012,0
0,-15766.05565,0
0,-14040.57056,0
0,-14303.57984,0
0,-15916.94874,1
0,-16772.33796,0
2.076743,-15318.82883,0
0,-17559.38374,1
1.081128,-19451.00768,0
0,-15007.25824,1
-0.118765,-15338.58943,0
-1.636792,-14970.54493,0
0,-16745.51326,0
0.37976,-15979.65761,0
2.072088,-17189.54252,0
0.92443,-17293.91048,0
5.869498,-15313.4906,1
-1.264246,-15805.29512,0
0,-16879.1953,0
0,-16879.03022,0
0,-17525.74051,1
0.914648,-15733.57307,1
-1.71454,-16565.31462,0
1.279362,-17661.6509,0
0.012242,-15406.19577,0
-3.360881,-17861.32129,1
0,-16006.91548,1
1.058134,-16230.79885,0
-0.173245,-16775.5493,0
-0.361376,-14403.71945,0
0,-15076.9723,0
1.70921,-15501.92197,0
0,-16046.08075,0
0.512996,-15075.03606,0
-0.19962,-16745.78674,0
0.151578,-16113.21141,0
-0.37534,-18052.60691,0
-2.778678,-16174.29211,0
-2.300019,-16835.6733,1
1.215199,-17745.0711,0
0,-16066.16116,1
1.656459,-18775.02952,1
-2.51257,-18290.95235,0
3.626005,-18435.04127,1
0.076678,-18008.20866,0
-0.501346,-18218.97296,0
3.347908,-15402.34146,0
-4.178038,-18199.39638,1
-0.525669,-17716.14618,0
0,-17697.65242,0
0.293726,-16980.5387,0
-1.64294,-17162.14715,0
0.349907,-15475.1422,0
0,-15674.06504,0
1.483268,-17147.9577,0
-1.440113,-16535.4543,0
-0.775241,-14709.25576,0
0.514747,-19625.90427,1
0.209126,-17014.05303,0
-1.012574,-14437.02799,0
2.992228,-17037.00751,0
0.182224,-15092.58543,0
-1.038226,-17200.5531,0
-2.151442,-15011.40464,0
-0.978926,-14738.82372,0
-2.912988,-15163.99705,1
0,-16652.57037,0
-1.809165,-15813.02808,0
-0.421262,-15327.86685,0
0.224428,-14639.74401,0
0,-15494.23052,0
0,-14538.36238,0
0,-18018.29299,0
-0.424704,-15737.2119,0
0,-16140.49581,0
0.644415,-16266.5665,0
0,-15555.79025,0
0.661083,-15331.44662,0
-0.984965,-16980.98872,0
1.547803,-15900.79586,0
3.26442,-15060.81569,0
0,-14257.63791,0
0,-14492.62875,0
-0.459216,-14496.02414,0
-0.515747,-14363.98161,0
-4.944258,-14336.04645,0
0,-15214.3854,1
0,-14213.20566,0
-1.368525,-14297.82773,1
1.013728,-16246.51956,0
0,-16862.67784,0
0,-15396.12177,0
0,-16195.61592,1
0.131193,-15901.96539,0
-0.917012,-15957.54189,0
-4.710023,-15303.30587,1
-0.537186,-14440.85386,0
0.179777,-17583.3884,0
-0.345546,-16008.19956,0
0,-16820.67226,0
-1.330904,-16488.86751,1
-0.798466,-16519.13452,0
-0.230975,-16991.73601,0
1.36802,-17130.45048,0
0,-15590.35504,0
0,-14457.17721,0
0,-15072.88011,0
0,-16451.38335,0
0.381444,-15278.26937,1
0,-16668.1949,0
-0.102375,-15708.01624,0
0,-17666.1857,0
0.802329,-14723.56025,0
-0.581005,-15388.89615,0
0.748978,-15854.87147,1
-0.576071,-16348.38711,0
0.67524,-15941.77706,0
0,-16717.64917,0
1.171406,-17404.10583,0
0,-15477.28919,0
-1.485554,-17191.24441,0
1.082348,-20473.40085,0
0.409317,-16301.24217,0
1.625115,-17291.05407,0
-0.974797,-15825.89784,0
0,-17124.3726,0
0,-16300.42753,0
1.318004,-14005.4615,0
0,-17154.11623,1
-0.191331,-16565.88626,1
-0.816204,-16287.90719,0
-1.910595,-17223.64038,1
1.438673,-17278.07776,1
1.574029,-16695.41494,0
2.776081,-17412.52522,0
0,-16377.37851,0
0.069703,-16072.54406,0
0,-17853.27806,0
0.633999,-16162.96675,0
-1.206081,-16220.48617,0
-0.208149,-16004.59051,0
-1.603542,-15561.64925,1
0.437741,-15951.51781,0
0,-15375.12555,1
-0.232733,-14593.45661,0
1.049354,-15258.99033,1
-1.370331,-15842.09448,0
0.867695,-15348.24191,0
0.86943,-16087.45335,1
0,-15018.37471,0
0,-18927.17786,0
-0.393156,-14747.34393,0
0,-15314.85122,0
-1.927759,-16641.93151,0
0,-15788.4012,0
0,-17420.4282,0
0,-15243.81639,0
-0.167315,-15426.08815,0
-0.286638,-15000.18861,0
-0.668153,-15495.91767,1
0,-17559.38374,0
-0.42962,-16953.75223,0
-0.118765,-15338.58943,1
-1.636792,-14970.54493,0
0.37976,-15979.65761,0
-0.772814,-16743.78076,0
0.92443,-17293.91048,0
5.869498,-15313.4906,1
1.640469,-15704.27325,0
3.127149,-17553.05798,0
-1.196662,-15507.45056,0
0,-16997.1155,0
-1.360185,-15138.64616,0
0,-14328.82308,0
-0.833364,-15978.69762,0
0,-17141.66633,1
-0.815085,-16175.57261,0
0,-15076.9723,0
1.70921,-15501.92197,0
0,-16399.36731,1
-2.778678,-16174.29211,1
-2.300019,-16835.6733,0
0.147911,-17355.9278,0
1.215199,-17745.0711,0
0.621859,-18148.40987,1
-1.437527,-15318.96057,1
2.070954,-15301.45091,1
1.454626,-15311.67603,1
-1.572593,-16987.88082,1
-1.439078,-16674.40906,1
0.869931,-16682.38655,1
-0.31676,-16612.97602,1
1.296316,-15557.20862,1
1.506671,-16878.96216,1
1.988216,-15434.08209,1
1.047332,-17809.55922,1
-10.401556,-15299.27913,1
-10.401556,-15299.27913,1
0.04944,-16189.72873,1
-0.714026,-16349.25002,1
0.56436,-17817.33321,1
-3.324998,-14270.58459,1
-0.70288,-17293.97318,1
0.494897,-16764.4237,1
0.987002,-15100.54319,1
-0.085217,-16049.94805,1
0.27217,-17162.58839,1
1.499387,-16253.55067,1
-1.423024,-15369.43994,1
-1.50429,-16485.6392,1
-0.352945,-15136.15333,1
0.342016,-15904.56034,1
-1.258668,-15763.99059,1
1.60306,-15615.22394,1
3.176132,-16084.67418,1
-1.234801,-14175.10732,1
-0.252169,-15566.33775,1
0.02269,-14641.01764,1
-6.386861,-15896.64782,1
3.593548,-15073.52899,1
-0.019147,-14279.86039,1
-2.170866,-15646.97484,1
-0.208891,-15372.02419,1
5.183086,-14870.72766,1
5.183086,-14870.72766,1
-0.430763,-15059.63218,1
-1.29468,-17258.42318,1
-0.666906,-14597.49739,1
1.75912,-16564.32554,1
4.207014,-15435.10806,1
-0.269238,-15378.69525,1
-1.808913,-18191.43889,1
-0.841443,-18525.01675,1
1.363861,-17307.52601,1
1.363861,-17307.52601,1
8.565389,-17064.67763,1
8.565389,-17064.67763,1
8.565389,-17064.67763,1
-0.759472,-16844.16227,1
-0.759472,-16844.16227,1
1.895672,-17681.47731,1
0.718473,-17548.19488,1
0.960189,-14587.30961,1
2.054522,-16640.95646,1
1.112986,-15804.10192,1
2.236164,-16107.98838,1
2.02427,-17728.97714,1
1.54141,-18166.09094,1
0.015338,-15942.56746,1
0.381244,-15937.42706,1
-9.843783,-15538.68036,1
-7.245157,-16302.42577,1
2.159448,-15181.59844,1
-5.222885,-15244.40085,1
-3.924875,-16035.16384,1
-0.949652,-15604.13596,1
-0.8985,-15227.76141,1
-3.181482,-15824.16243,1
1.817486,-15976.5728,1
0.797561,-14059.90939,1
-5.549056,-14117.65449,1
-0.361199,-14580.28138,1
2.009274,-17883.17405,1
-0.250215,-15204.26664,1
1.727435,-15608.01084,1
1.72535,-16770.8438,1
2.763067,-16599.33462,1
0.036215,-17752.73374,1
0.459515,-16406.99919,1
-1.403548,-17680.939,1
0.694017,-16199.88359,1
3.131165,-16485.39159,1
2.138109,-18040.36621,1
1.303174,-16206.59684,1
-0.856771,-16163.62886,1
-0.789076,-16690.93014,1
-0.279706,-16689.32453,1
1.331462,-15618.70215,1
-10.292307,-17572.78092,1
-10.292307,-17572.78092,1
1.918255,-16743.37601,1
-0.26414,-15980.03989,1
0.414139,-15791.53783,1
-6.950313,-17503.37556,1
-3.865345,-17047.41642,1
-0.519592,-15842.50183,1
8.799728,-15993.72477,1
0,-16955.82595,0
-0.785465,-16705.92584,0
-0.848806,-17705.06544,1
-3.915501,-15305.12438,0
1.104477,-15738.7044,0
-0.939373,-17465.48102,1
-0.336432,-16087.24912,0
-0.090072,-17363.62936,0
0,-17320.94617,0
0.609245,-15204.16126,0
-0.131022,-17052.55656,0
-0.574553,-17825.25414,0
-2.037359,-16906.56371,0
-1.805648,-19361.84635,1
-0.40956,-17728.76629,0
-1.148555,-17590.16904,0
0,-17174.32108,0
-0.37119,-16651.80464,0
0.054357,-15161.74291,0
-1.82775,-17158.78682,0
0,-15733.28867,1
0,-16776.09848,0
-0.212049,-15417.43892,0
0.011458,-15399.79819,0
-0.539757,-15527.3412,0
-3.365525,-15517.42057,0
-2.199305,-16958.0921,0
-4.946306,-15464.77132,0
1.09658,-15479.0555,0
0,-15261.45805,0
0.822311,-15377.46811,1
0.42082,-14177.09348,0
-1.388498,-17091.16569,0
0,-14767.26219,0
0.532853,-15613.94853,0
0.994149,-15614.63112,0
-1.109707,-16191.1596,1
0,-15852.50063,0
-1.884806,-17395.00801,1
-0.399985,-17127.87846,0
-0.027136,-18295.85085,0
-0.303478,-15251.81063,0
0.345957,-15322.56953,0
-0.0027,-17066.19628,0
-0.64008,-14718.46005,0
1.428909,-17387.6561,0
1.584321,-17951.92883,0
0.017108,-20371.65512,0
0,-15959.08494,0
-0.810857,-17964.56461,0
-0.123116,-16573.87294,0
-0.732074,-17039.53763,0
2.056564,-15231.39617,0
-0.538601,-19261.66173,0
-1.126816,-15601.3213,1
0,-16023.32179,0
-0.056365,-17625.31243,0
0.53646,-16185.73165,0
0.599361,-15447.16097,0
0,-15021.28016,0
0,-15135.33319,0
0,-17955.39965,1
-0.365295,-17679.67545,0
-0.261324,-16364.98466,0
0,-14559.19165,0
0.712327,-14804.70429,0
-1.33202,-15735.24504,0
-0.827786,-15560.31463,0
0.518026,-14636.79816,0
0,-14046.83086,0
-0.635124,-18294.88607,0
1.60978,-15418.955,1
0.613727,-16320.96678,0
1.527183,-15021.69825,0
-1.3983,-14299.87526,0
-0.797026,-17044.79302,0
-0.146316,-14504.0437,1
-0.379548,-16632.15972,0
-5.763821,-14818.4989,1
-0.296666,-16107.3409,0
-1.608409,-16251.26811,0
1.173243,-15278.111,0
4.04082,-17344.22307,1
-0.036516,-15688.75951,0
-0.332999,-15452.74336,0
0.222543,-15481.60219,0
-6.929953,-15679.32745,0
-0.0068,-17557.16047,0
0,-15118.51816,0
-0.403418,-14826.16387,0
0.098878,-16237.1068,0
1.32052,-17919.52198,1
0,-16106.83772,0
1.249499,-17407.54623,0
